scorer,,,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil
labeled-data,mj_17_39_29_ncb1398-L-camB,img00116.png,347.34684109763884,323.1965826419911,361.8404594767072,337.6902010210594,382.5456285896619,342.5214071474155,410.84269304403324,335.61968410976397,385.9964901084876,312.84399808551376,394.2785577536695,303.1815858328016
labeled-data,mj_17_39_29_ncb1398-L-camB,img00118.png,366.6716656030633,319.0555488194002,375.6439055520103,330.7884779834078,397.7294192724953,335.61968410976397,417.7444160816848,331.47865028717297,397.7294192724953,308.7029642629228,402.56062539885136,296.97003509891516
labeled-data,mj_17_39_29_ncb1398-L-camB,img00120.png,379.7849393746012,314.9145149968092,396.349074664965,323.1965826419911,408.0820038289727,329.4081333758775,422.57562220804095,330.7884779834078,408.0820038289727,305.9422750478622,408.0820038289727,294.8995181876197
labeled-data,mj_17_39_29_ncb1398-L-camB,img01412.png,427.406828334397,272.12383216336957,431.547862156988,283.85676132737717,442.59061901723044,286.61745054243784,452.25303126994265,282.4764167198469,452.25303126994265,259.0105583918316,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img01414.png,408.0820038289727,267.9827983407786,410.1525207402681,278.33538289725595,414.2935545628591,285.2371059349075,423.9559668155713,285.2371059349075,431.547862156988,262.46141991065736,443.97096362476077,256.2498691767709
labeled-data,mj_17_39_29_ncb1398-L-camB,img01416.png,400.490108487556,272.12383216336957,402.56062539885136,282.4764167198469,413.6033822590939,287.99779514996817,426.0264837268667,290.0683120612636,427.406828334397,270.05331525207407,437.0692405871092,261.081075303127
labeled-data,mj_17_39_29_ncb1398-L-camB,img01418.png,410.1525207402681,276.9550382897256,406.70165922144236,286.61745054243784,408.0820038289727,295.5896904913849,,,429.4773452456925,274.8845213784301,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img01420.png,408.0820038289727,272.12383216336957,402.56062539885136,285.2371059349075,402.56062539885136,292.13882897255905,,,428.09700063816217,277.6452105934908,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img01422.png,402.56062539885136,270.74348755583924,402.56062539885136,279.0255552010211,402.56062539885136,285.2371059349075,397.7294192724953,290.7584843650287,423.2657945118061,275.5746936821953,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img01424.png,408.77217613273785,257.63021378430125,408.77217613273785,268.67297064454374,405.321314613912,274.194349074665,406.0114869176772,280.40589980855145,426.0264837268667,261.081075303127,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img01426.png,401.8704530950862,249.34814613911936,403.9409700063817,263.1515922144225,408.0820038289727,267.2926260370134,,,425.3363114231016,248.6579738353542,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img01428.png,390.1375239310786,243.8267677089981,390.1375239310786,253.4891799617103,397.7294192724953,254.86952456924064,399.10976388002564,261.081075303127,410.1525207402681,243.8267677089981,423.2657945118061,247.27762922782392
labeled-data,mj_17_39_29_ncb1398-L-camB,img01430.png,379.09476707083604,247.27762922782392,377.02425015954066,258.3203860880664,389.4473516273134,272.12383216336957,400.490108487556,273.50417677089985,395.6589023611998,252.79900765794514,410.1525207402681,250.7284907466497
labeled-data,mj_17_39_29_ncb1398-L-camB,img01432.png,362.5306317804724,267.2926260370134,361.15028717294206,288.6879674537333,375.6439055520103,303.87175813656677,395.6589023611998,303.1815858328016,383.9259731971922,279.0255552010211,394.96873005743464,265.91228142948313
labeled-data,mj_17_39_29_ncb1398-L-camB,img01434.png,327.33184428844936,294.20934588385455,331.47287811104025,325.95727185705175,354.2485641352905,338.3803733248245,385.30631780472254,330.7884779834078,361.8404594767072,300.42089661774094,376.3340778557755,284.54693363114234
labeled-data,mj_17_39_29_ncb1398-L-camB,img01436.png,339.0647734524571,304.5619304403319,352.178047223995,315.60468730057437,361.15028717294206,330.0983056796427,385.30631780472254,321.8162380344608,368.7421825143588,299.73072431397577,383.23580089342704,290.0683120612636
labeled-data,mj_17_39_29_ncb1398-L-camB,img01437.png,351.48787492022984,305.25210274409704,357.6994256541162,311.4636534779835,365.29132099553294,329.4081333758775,385.30631780472254,328.71796107211236,379.7849393746012,303.1815858328016,393.5883854499043,294.8995181876197
labeled-data,mj_17_39_29_ncb1398-L-camB,img01439.png,364.6011486917678,305.25210274409704,363.22080408423756,322.5064103382259,382.5456285896619,331.47865028717297,389.4473516273134,334.9295118059988,392.2080408423741,303.87175813656677,401.8704530950862,298.3503797064455
labeled-data,mj_17_39_29_ncb1398-L-camB,img01445.png,,,,,,,,,423.9559668155713,287.307622846203,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img02860.png,352.178047223995,288.6879674537333,357.6994256541162,302.49141352903644,372.88321633694966,311.4636534779835,398.4195915762605,315.60468730057437,393.5883854499043,284.54693363114234,410.84269304403324,270.05331525207407
labeled-data,mj_17_39_29_ncb1398-L-camB,img02861.png,361.15028717294206,294.8995181876197,358.3895979578814,316.29485960433954,376.3340778557755,334.23933950223363,399.10976388002564,330.0983056796427,388.0670070197831,297.6602074026803,397.7294192724953,281.09607211231656
labeled-data,mj_17_39_29_ncb1398-L-camB,img02863.png,336.3040842373964,295.5896904913849,339.7549457562221,328.02778876834725,363.22080408423756,341.1410625398852,390.82769623484376,331.47865028717297,374.95373324824516,304.5619304403319,388.75717932354826,292.13882897255905
labeled-data,mj_17_39_29_ncb1398-L-camB,img02865.png,338.3746011486919,301.1110689215061,340.4451180599873,328.71796107211236,361.8404594767072,334.23933950223363,386.68666241225276,330.0983056796427,370.8126994256543,304.5619304403319,386.68666241225276,292.8290012763242
labeled-data,mj_17_39_29_ncb1398-L-camB,img02885.png,390.82769623484376,278.33538289725595,391.5178685386089,292.8290012763242,383.23580089342704,294.8995181876197,,,418.43458838544996,292.8290012763242,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img05050.png,383.23580089342704,299.73072431397577,397.03924696873014,318.36537651563503,411.5328653477984,324.5769272495214,,,401.8704530950862,299.73072431397577,409.462348436503,287.307622846203
labeled-data,mj_17_39_29_ncb1398-L-camB,img05051.png,374.95373324824516,292.8290012763242,380.4751116783664,313.5341703892789,390.82769623484376,325.2670995532866,408.0820038289727,333.54916719846847,399.10976388002564,300.42089661774094,410.1525207402681,287.99779514996817
labeled-data,mj_17_39_29_ncb1398-L-camB,img05054.png,345.27632418634346,305.25210274409704,354.9387364390557,334.23933950223363,378.4045947670709,345.2820963624761,402.56062539885136,334.23933950223363,383.9259731971922,309.393136566688,398.4195915762605,296.97003509891516
labeled-data,mj_17_39_29_ncb1398-L-camB,img05058.png,363.9109763880026,314.2243426930441,377.7144224633057,317.67520421186987,389.4473516273134,323.1965826419911,400.490108487556,331.47865028717297,397.03924696873014,304.5619304403319,407.3918315252075,298.3503797064455
labeled-data,mj_17_39_29_ncb1398-L-camB,img08627.png,382.5456285896619,274.194349074665,378.4045947670709,290.0683120612636,377.02425015954066,301.1110689215061,388.75717932354826,301.80124122527127,406.0114869176772,284.54693363114234,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img08629.png,378.4045947670709,281.78624441608173,366.6716656030633,299.73072431397577,370.8126994256543,306.6324473516273,379.09476707083604,309.393136566688,400.490108487556,283.166589023612,414.2935545628591,274.194349074665
labeled-data,mj_17_39_29_ncb1398-L-camB,img19235.png,355.6289087428207,312.15382578174865,361.8404594767072,319.0555488194002,377.7144224633057,328.02778876834725,393.5883854499043,334.9295118059988,389.4473516273134,304.5619304403319,403.9409700063817,296.97003509891516
labeled-data,mj_17_39_29_ncb1398-L-camB,img19236.png,357.00925335035106,314.9145149968092,368.0520102105936,330.7884779834078,,,,,390.82769623484376,308.7029642629228,402.56062539885136,301.80124122527127
labeled-data,mj_17_39_29_ncb1398-L-camB,img19238.png,368.7421825143588,305.9422750478622,369.43235481812394,319.0555488194002,376.3340778557755,326.6474441608169,,,396.349074664965,308.7029642629228,404.63114231014686,301.80124122527127
labeled-data,mj_17_39_29_ncb1398-L-camB,img19240.png,379.7849393746012,296.27986279515005,383.9259731971922,308.01279195915765,388.0670070197831,320.4358934269305,394.96873005743464,328.71796107211236,405.321314613912,301.1110689215061,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img20325.png,402.56062539885136,294.8995181876197,401.18028079132114,304.5619304403319,399.7999361837908,311.4636534779835,399.10976388002564,315.60468730057437,421.8854499042758,299.73072431397577,432.23803446075317,289.37813975749845
labeled-data,mj_17_39_29_ncb1398-L-camB,img20327.png,401.18028079132114,294.8995181876197,409.462348436503,305.9422750478622,400.490108487556,313.53417038927887,400.490108487556,319.0555488194002,425.3363114231016,296.27986279515005,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img20329.png,388.75717932354826,295.5896904913849,397.7294192724953,307.3226196553925,401.18028079132114,319.0555488194002,406.0114869176772,325.95727185705175,414.2935545628591,299.0405520102106,425.3363114231016,287.99779514996817
labeled-data,mj_17_39_29_ncb1398-L-camB,img20331.png,385.30631780472254,305.9422750478622,394.2785577536695,313.5341703892789,405.321314613912,320.4358934269305,,,410.1525207402681,296.27986279515005,417.05424377791974,287.307622846203
labeled-data,mj_17_39_29_ncb1398-L-camB,img20333.png,388.75717932354826,312.15382578174865,401.18028079132114,321.12606573069564,414.2935545628591,330.0983056796427,423.2657945118061,325.2670995532866,414.2935545628591,301.1110689215061,423.2657945118061,288.6879674537333
labeled-data,mj_17_39_29_ncb1398-L-camB,img20335.png,381.8554562858967,323.88675494575625,391.5178685386089,341.1410625398852,410.84269304403324,344.59192405871096,427.406828334397,338.3803733248245,403.2507977026165,314.9145149968092,410.84269304403324,299.73072431397577
labeled-data,mj_17_39_29_ncb1398-L-camB,img20337.png,364.6011486917678,326.6474441608169,379.7849393746012,342.5214071474155,409.462348436503,342.5214071474155,423.9559668155713,336.3098564135291,396.349074664965,317.67520421186987,403.2507977026165,303.1815858328016
labeled-data,mj_17_39_29_ncb1398-L-camB,img20339.png,372.1930440331845,327.3376164645821,390.1375239310786,334.23933950223363,413.6033822590939,334.23933950223363,424.64613911933645,331.47865028717297,401.8704530950862,315.60468730057437,411.5328653477984,300.42089661774094
labeled-data,mj_17_39_29_ncb1398-L-camB,img20341.png,389.4473516273134,327.3376164645821,406.0114869176772,328.71796107211236,419.8149329929803,332.8589948947033,434.9987236758137,332.8589948947033,416.36407147415457,312.15382578174865,422.57562220804095,304.5619304403319
labeled-data,mj_17_39_29_ncb1398-L-camB,img20343.png,393.5883854499043,323.1965826419911,408.0820038289727,329.4081333758775,419.1247606892151,334.9295118059988,430.16751754945767,335.61968410976397,417.7444160816848,313.5341703892789,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img20345.png,391.5178685386089,324.5769272495214,408.77217613273785,326.6474441608169,417.7444160816848,332.16882259093813,,,417.7444160816848,311.4636534779835,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img20348.png,392.2080408423741,329.4081333758775,402.56062539885136,335.61968410976397,,,,,419.1247606892151,314.2243426930441,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img20351.png,392.2080408423741,328.02778876834725,405.321314613912,331.47865028717297,,,,,417.7444160816848,316.29485960433954,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img20357.png,391.5178685386089,312.15382578174865,392.2080408423741,328.02778876834725,397.03924696873014,333.54916719846847,408.77217613273785,332.8589948947033,417.05424377791974,308.01279195915765,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img25158.png,381.16528398213154,313.5341703892789,391.5178685386089,322.5064103382259,402.56062539885136,334.9295118059988,,,405.321314613912,302.49141352903644,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img25160.png,382.5456285896619,319.74572112316537,390.82769623484376,332.16882259093813,402.56062539885136,333.54916719846847,412.91320995532874,329.4081333758775,403.9409700063817,305.94227504786215,415.6738991703894,301.1110689215061
labeled-data,mj_17_39_29_ncb1398-L-camB,img25162.png,383.23580089342704,321.8162380344608,396.349074664965,339.0705456285897,410.1525207402681,336.3098564135291,417.05424377791974,327.3376164645821,406.0114869176772,308.7029642629228,414.2935545628591,298.3503797064455
labeled-data,mj_17_39_29_ncb1398-L-camB,img25164.png,385.9964901084876,319.0555488194002,397.7294192724953,337.6902010210594,412.91320995532874,337.6902010210594,419.8149329929803,323.1965826419911,406.0114869176772,305.25210274409704,413.6033822590939,297.6602074026803
labeled-data,mj_17_39_29_ncb1398-L-camB,img25166.png,380.4751116783664,329.4081333758775,392.89821314613926,346.6624409700064,409.462348436503,345.9722686662413,415.6738991703894,328.02778876834725,400.490108487556,314.9145149968092,408.0820038289727,304.5619304403319
labeled-data,mj_17_39_29_ncb1398-L-camB,img25168.png,363.9109763880026,331.47865028717297,381.16528398213154,339.0705456285897,406.70165922144236,339.0705456285897,411.5328653477984,328.71796107211236,396.349074664965,315.60468730057437,403.9409700063817,301.1110689215061
labeled-data,mj_17_39_29_ncb1398-L-camB,img25171.png,366.6716656030633,326.6474441608169,385.9964901084876,328.71796107211236,404.63114231014686,332.16882259093813,415.6738991703894,325.95727185705175,396.349074664965,308.01279195915765,404.63114231014686,300.42089661774094
labeled-data,mj_17_39_29_ncb1398-L-camB,img25174.png,368.7421825143588,326.6474441608169,382.5456285896619,331.47865028717297,405.321314613912,331.47865028717297,416.36407147415457,332.16882259093813,397.03924696873014,310.7734811742183,408.77217613273785,307.3226196553925
labeled-data,mj_17_39_29_ncb1398-L-camB,img25191.png,372.1930440331845,330.0983056796427,385.9964901084876,330.7884779834078,403.9409700063817,330.0983056796427,414.98372686662424,336.3098564135291,399.10976388002564,314.2243426930441,411.5328653477984,305.25210274409704
labeled-data,mj_17_39_29_ncb1398-L-camB,img26293.png,,,,,397.7294192724953,307.3226196553925,397.03924696873014,314.2243426930441,421.8854499042758,300.42089661774094,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img26295.png,,,401.8704530950862,296.27986279515005,403.9409700063817,308.7029642629228,402.56062539885136,314.9145149968092,425.3363114231016,295.5896904913849,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img26297.png,392.2080408423741,289.37813975749845,391.5178685386089,299.73072431397577,397.03924696873014,313.5341703892789,402.56062539885136,317.67520421186987,412.2230376515636,294.8995181876197,426.0264837268667,286.61745054243784
labeled-data,mj_17_39_29_ncb1398-L-camB,img26299.png,390.82769623484376,294.20934588385455,396.349074664965,303.1815858328016,414.98372686662424,317.67520421186987,,,421.8854499042758,289.37813975749845,432.92820676451834,283.85676132737717
labeled-data,mj_17_39_29_ncb1398-L-camB,img26301.png,398.4195915762605,301.80124122527127,406.70165922144236,308.01279195915765,426.0264837268667,310.7734811742183,,,420.50510529674546,292.8290012763242,427.406828334397,277.6452105934908
labeled-data,mj_17_39_29_ncb1398-L-camB,img26303.png,387.3768347160179,310.08330887045315,403.2507977026165,325.2670995532866,420.50510529674546,327.3376164645821,,,412.2230376515636,302.49141352903644,419.8149329929803,288.6879674537333
labeled-data,mj_17_39_29_ncb1398-L-camB,img26305.png,381.16528398213154,319.74572112316537,397.03924696873014,344.59192405871096,415.6738991703894,347.35261327377157,427.406828334397,338.3803733248245,403.9409700063817,316.9850319081047,412.2230376515636,301.80124122527127
labeled-data,mj_17_39_29_ncb1398-L-camB,img26307.png,370.8126994256543,323.1965826419911,385.30631780472254,349.42313018506707,411.5328653477984,343.90175175494585,423.9559668155713,337.00002871729424,398.4195915762605,318.36537651563503,403.2507977026165,302.49141352903644
labeled-data,mj_17_39_29_ncb1398-L-camB,img26309.png,364.6011486917678,321.8162380344608,384.6161455009574,339.76071793235485,412.2230376515636,335.61968410976397,424.64613911933645,330.7884779834078,394.96873005743464,314.9145149968092,402.56062539885136,301.1110689215061
labeled-data,mj_17_39_29_ncb1398-L-camB,img26311.png,363.9109763880026,322.5064103382259,384.6161455009574,334.9295118059988,411.5328653477984,335.61968410976397,421.1952776005106,330.7884779834078,392.2080408423741,314.9145149968092,401.18028079132114,303.1815858328016
labeled-data,mj_17_39_29_ncb1398-L-camB,img26314.png,367.36183790682844,314.9145149968092,381.16528398213154,329.4081333758775,399.7999361837908,333.54916719846847,410.1525207402681,332.8589948947033,398.4195915762605,308.7029642629228,406.0114869176772,299.73072431397577
labeled-data,mj_17_39_29_ncb1398-L-camB,img26316.png,369.43235481812394,308.7029642629228,383.23580089342704,324.5769272495214,397.7294192724953,328.02778876834725,410.84269304403324,329.4081333758775,399.10976388002564,301.1110689215061,408.0820038289727,296.97003509891516
labeled-data,mj_17_39_29_ncb1398-L-camB,img26318.png,367.36183790682844,305.25210274409704,383.9259731971922,321.12606573069564,398.4195915762605,321.8162380344608,403.2507977026165,332.16882259093813,399.7999361837908,300.42089661774094,409.462348436503,294.20934588385455
labeled-data,mj_17_39_29_ncb1398-L-camB,img26320.png,370.8126994256543,305.9422750478622,390.82769623484376,327.3376164645821,400.490108487556,332.8589948947033,,,399.7999361837908,306.6324473516273,410.84269304403324,298.3503797064455
labeled-data,mj_17_39_29_ncb1398-L-camB,img26322.png,372.88321633694966,306.6324473516273,383.23580089342704,314.9145149968092,388.0670070197831,325.2670995532866,390.82769623484376,334.23933950223363,402.56062539885136,308.01279195915765,414.2935545628591,304.5619304403319
labeled-data,mj_17_39_29_ncb1398-L-camB,img26729.png,393.5883854499043,301.80124122527127,404.63114231014686,309.393136566688,406.0114869176772,328.71796107211236,417.7444160816848,335.61968410976397,418.43458838544996,301.80124122527127,422.57562220804095,289.37813975749845
labeled-data,mj_17_39_29_ncb1398-L-camB,img26731.png,391.5178685386089,305.9422750478622,399.7999361837908,315.60468730057437,405.321314613912,329.4081333758775,422.57562220804095,330.7884779834078,412.91320995532874,303.1815858328016,420.50510529674546,296.27986279515005
labeled-data,mj_17_39_29_ncb1398-L-camB,img26733.png,370.1225271218891,312.15382578174865,385.30631780472254,321.12606573069564,403.2507977026165,330.7884779834078,411.5328653477984,327.3376164645821,397.7294192724953,305.25210274409704,407.3918315252075,300.42089661774094
labeled-data,mj_17_39_29_ncb1398-L-camB,img26735.png,361.15028717294206,321.12606573069564,383.23580089342704,332.16882259093813,393.5883854499043,333.54916719846847,406.0114869176772,334.9295118059988,389.4473516273134,308.7029642629228,397.03924696873014,297.6602074026803
labeled-data,mj_17_39_29_ncb1398-L-camB,img26737.png,354.9387364390557,327.3376164645821,381.16528398213154,328.02778876834725,,,,,390.1375239310786,312.15382578174865,401.18028079132114,299.0405520102106
labeled-data,mj_17_39_29_ncb1398-L-camB,img31300.png,,,391.5178685386089,303.1815858328016,391.5178685386089,307.3226196553925,390.82769623484376,314.9145149968092,414.98372686662424,297.6602074026803,422.57562220804095,287.307622846203
labeled-data,mj_17_39_29_ncb1398-L-camB,img31301.png,,,392.89821314613926,291.4486566687939,392.89821314613926,302.49141352903644,392.89821314613926,310.08330887045315,415.6738991703894,289.37813975749845,423.9559668155713,282.4764167198469
labeled-data,mj_17_39_29_ncb1398-L-camB,img31303.png,394.96873005743464,282.4764167198469,394.96873005743464,291.4486566687939,395.6589023611998,302.49141352903644,401.18028079132114,312.15382578174865,415.6738991703894,288.6879674537333,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img31305.png,379.09476707083604,287.99779514996817,387.3768347160179,299.73072431397577,392.2080408423741,310.7734811742183,401.8704530950862,314.2243426930441,406.70165922144236,287.99779514996817,414.98372686662424,283.166589023612
labeled-data,mj_17_39_29_ncb1398-L-camB,img31306.png,379.7849393746012,288.6879674537333,385.9964901084876,303.1815858328016,399.10976388002564,310.7734811742183,406.70165922144236,310.7734811742183,403.9409700063817,283.166589023612,415.6738991703894,281.78624441608173
labeled-data,mj_17_39_29_ncb1398-L-camB,img31308.png,377.02425015954066,300.42089661774094,385.9964901084876,308.7029642629228,400.490108487556,317.67520421186987,412.91320995532874,317.67520421186987,403.2507977026165,294.8995181876197,414.2935545628591,284.54693363114234
labeled-data,mj_17_39_29_ncb1398-L-camB,img31309.png,377.02425015954066,308.7029642629228,377.02425015954066,325.2670995532866,399.10976388002564,329.4081333758775,414.98372686662424,328.02778876834725,398.4195915762605,305.25210274409704,406.0114869176772,288.6879674537333
labeled-data,mj_17_39_29_ncb1398-L-camB,img31310.png,368.7421825143588,312.15382578174865,375.6439055520103,328.71796107211236,396.349074664965,335.61968410976397,414.2935545628591,332.16882259093813,393.5883854499043,309.393136566688,401.8704530950862,295.5896904913849
labeled-data,mj_17_39_29_ncb1398-L-camB,img31312.png,361.15028717294206,311.4636534779835,367.36183790682844,332.8589948947033,391.5178685386089,331.47865028717297,410.84269304403324,328.71796107211236,388.0670070197831,307.3226196553925,397.03924696873014,294.8995181876197
labeled-data,mj_17_39_29_ncb1398-L-camB,img31314.png,368.0520102105936,311.4636534779835,377.7144224633057,314.9145149968092,392.89821314613926,327.3376164645821,408.0820038289727,332.16882259093813,394.96873005743464,302.49141352903644,406.70165922144236,294.8995181876197
labeled-data,mj_17_39_29_ncb1398-L-camB,img31315.png,372.1930440331845,304.5619304403319,384.6161455009574,307.3226196553925,396.349074664965,314.2243426930441,406.0114869176772,326.6474441608169,401.8704530950862,296.27986279515005,412.91320995532874,294.8995181876197
labeled-data,mj_17_39_29_ncb1398-L-camB,img31317.png,378.4045947670709,301.80124122527127,384.6161455009574,312.84399808551376,385.30631780472254,330.0983056796427,,,406.70165922144236,308.7029642629228,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img31325.png,400.490108487556,299.73072431397577,381.8554562858967,315.60468730057437,,,,,413.6033822590939,307.3226196553925,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img31531.png,397.03924696873014,299.73072431397577,394.2785577536695,309.393136566688,396.349074664965,313.5341703892789,394.96873005743464,320.4358934269305,419.1247606892151,303.87175813656677,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img31534.png,394.2785577536695,300.42089661774094,391.5178685386089,317.67520421186987,391.5178685386089,325.2670995532866,401.18028079132114,324.5769272495214,413.6033822590939,306.6324473516273,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img31536.png,384.6161455009574,296.97003509891516,397.03924696873014,316.29485960433954,397.7294192724953,329.4081333758775,,,409.462348436503,300.42089661774094,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img31538.png,383.23580089342704,303.87175813656677,392.2080408423741,310.7734811742183,394.96873005743464,323.1965826419911,407.3918315252075,331.47865028717297,410.1525207402681,296.97003509891516,419.8149329929803,293.5191735800894
labeled-data,mj_17_39_29_ncb1398-L-camB,img31540.png,389.4473516273134,310.7734811742183,395.6589023611998,325.95727185705175,408.77217613273785,330.0983056796427,420.50510529674546,328.71796107211236,412.91320995532874,300.42089661774094,419.8149329929803,289.37813975749845
labeled-data,mj_17_39_29_ncb1398-L-camB,img31542.png,368.7421825143588,319.74572112316537,385.30631780472254,334.23933950223363,401.18028079132114,337.00002871729424,415.6738991703894,330.7884779834078,401.18028079132114,305.9422750478622,409.462348436503,292.8290012763242
labeled-data,mj_17_39_29_ncb1398-L-camB,img31544.png,363.9109763880026,317.67520421186987,376.3340778557755,334.23933950223363,400.490108487556,332.8589948947033,414.2935545628591,327.3376164645821,394.2785577536695,309.393136566688,399.7999361837908,296.97003509891516
labeled-data,mj_17_39_29_ncb1398-L-camB,img45092.png,401.8704530950862,285.92727823867267,402.56062539885136,293.5191735800894,401.8704530950862,302.49141352903644,,,426.71665603063184,290.7584843650287,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img45095.png,391.5178685386089,287.307622846203,394.96873005743464,297.6602074026803,399.10976388002564,310.7734811742183,398.4195915762605,319.0555488194002,411.5328653477984,293.5191735800894,,
labeled-data,mj_17_39_29_ncb1398-L-camB,img45096.png,385.9964901084876,286.61745054243784,390.1375239310786,299.0405520102106,394.96873005743464,309.393136566688,400.490108487556,320.4358934269305,409.462348436503,293.5191735800894,414.2935545628591,283.166589023612
labeled-data,mj_17_39_29_ncb1398-L-camB,img45098.png,388.0670070197831,296.27986279515005,397.03924696873014,308.01279195915765,406.70165922144236,316.29485960433954,416.36407147415457,316.29485960433954,409.462348436503,291.4486566687939,418.43458838544996,279.7157275047863
labeled-data,mj_17_39_29_ncb1398-L-camB,img45099.png,390.1375239310786,299.73072431397577,399.10976388002564,312.15382578174865,413.6033822590939,320.4358934269305,423.9559668155713,323.1965826419911,414.2935545628591,294.8995181876197,420.50510529674546,283.166589023612
labeled-data,mj_17_39_29_ncb1398-L-camB,img45100.png,389.4473516273134,305.9422750478622,397.03924696873014,321.12606573069564,409.462348436503,329.4081333758775,419.8149329929803,328.71796107211236,411.5328653477984,301.1110689215061,417.05424377791974,286.61745054243784
labeled-data,mj_17_39_29_ncb1398-L-camB,img45101.png,383.9259731971922,310.7734811742183,393.5883854499043,330.7884779834078,410.1525207402681,332.8589948947033,421.8854499042758,329.4081333758775,404.63114231014686,309.393136566688,413.6033822590939,294.8995181876197
labeled-data,mj_17_39_29_ncb1398-L-camB,img45102.png,379.09476707083604,316.9850319081047,383.23580089342704,334.23933950223363,400.490108487556,343.2115794511807,417.7444160816848,338.3803733248245,402.56062539885136,309.393136566688,408.77217613273785,293.5191735800894
labeled-data,mj_17_39_29_ncb1398-L-camB,img45103.png,370.8126994256543,317.67520421186987,377.7144224633057,337.6902010210594,397.7294192724953,338.3803733248245,413.6033822590939,334.9295118059988,397.7294192724953,309.393136566688,403.2507977026165,293.5191735800894
labeled-data,mj_17_39_29_ncb1398-L-camB,img45105.png,378.4045947670709,321.8162380344608,388.0670070197831,328.71796107211236,406.70165922144236,332.8589948947033,420.50510529674546,330.0983056796427,399.7999361837908,310.7734811742183,404.63114231014686,297.6602074026803
