scorer,,,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil
labeled-data,mj_18_12_46_ncb1052-camC,img05659.png,,,,,,,,,,,,
labeled-data,mj_18_12_46_ncb1052-camC,img06153.png,187.21478980060226,221.70377567924265,190.9081268310547,220.23866271972656,196.2326109748463,221.258289879767,200.73203277793337,220.04423358831178,210.7638702392578,212.36123657226562,230.74876403808594,220.65362548828125
labeled-data,mj_18_12_46_ncb1052-camC,img08140.png,180.76080322265625,221.6792755126953,182.66802149464846,226.41054670410958,192.2369106206266,227.0900574645254,198.52172443768228,223.33873903092942,204.31517028808594,215.92654418945312,220.07061767578125,220.48800659179688
labeled-data,mj_18_12_46_ncb1052-camC,img11352.png,184.04371643066406,212.61880493164062,186.76486206054688,214.8143768310547,195.37612020434784,217.45314619962625,202.07134655018922,223.78731519049887,207.43968200683594,206.89041137695312,230.85240173339844,213.77362060546875
labeled-data,mj_18_12_46_ncb1052-camC,img11906.png,198.8609449960196,209.18163177550244,199.43166232567415,217.213204845409,194.78281614574146,226.18207332492568,203.2579896687405,228.72864570840193,217.05323791503906,216.34854125976562,234.54490661621094,220.6837615966797
labeled-data,mj_18_12_46_ncb1052-camC,img12519.png,196.18355364401916,224.41067504882812,196.9879157356721,226.44439837310614,200.13167523835176,227.51665714924707,204.17879143279498,226.0625501076598,218.40060424804688,217.79949951171875,237.29449462890625,221.33474731445312
labeled-data,mj_18_12_46_ncb1052-camC,img14042.png,213.37204249393187,197.66374486864706,217.71446830094226,199.36469512777757,220.89956395138063,198.4712404000686,226.71161739798282,198.3506767633782,235.9245707202662,185.2970779338097,244.87432757639837,187.54947553584634
labeled-data,mj_18_12_46_ncb1052-camC,img14248.png,,,,,,,,,,,,
labeled-data,mj_18_12_46_ncb1052-camC,img14612.png,,,,,,,,,,,,
labeled-data,mj_18_12_46_ncb1052-camC,img16742.png,216.43278161789124,208.2808933176476,213.96417236328125,204.31471252441406,214.02169799804688,204.12945556640625,220.5996856689453,206.53379821777344,232.8428955078125,199.19668579101562,250.1483917236328,196.14312744140625
labeled-data,mj_18_12_46_ncb1052-camC,img16793.png,,,,,,,,,,,,
labeled-data,mj_18_12_46_ncb1052-camC,img17772.png,,,,,,,,,,,,
labeled-data,mj_18_12_46_ncb1052-camC,img19402.png,199.85445475328015,211.3605436701473,205.17985433152347,214.50950755195265,213.47659871960036,215.41850390310714,225.53812731822092,226.99665140855356,228.82093470475223,213.97950744628906,244.41927584473882,221.17297571834933
labeled-data,mj_18_12_46_ncb1052-camC,img20276.png,,,,,,,,,,,,
labeled-data,mj_18_12_46_ncb1052-camC,img23595.png,192.28811645507812,221.728515625,195.31907653808594,222.97702026367188,198.6125358829986,223.63196371063881,201.77888813375563,219.197530924564,212.0277862548828,211.50144958496094,231.71937561035156,211.45315551757812
labeled-data,mj_18_12_46_ncb1052-camC,img24320.png,,,,,,,,,,,,
labeled-data,mj_18_12_46_ncb1052-camC,img25596.png,,,,,,,,,,,,
labeled-data,mj_18_12_46_ncb1052-camC,img25776.png,175.30752563476562,216.1600799560547,179.2379150390625,221.3179168701172,185.57287393483463,225.32522472856374,191.4127960205078,225.57827758789062,196.78640747070312,219.16923843681022,241.13255310058594,232.17410278320312
labeled-data,mj_18_12_46_ncb1052-camC,img25949.png,,,,,,,,,,,,
labeled-data,mj_18_12_46_ncb1052-camC,img27612.png,191.71624755859375,214.97019958496094,193.08632726120686,220.43832795945062,199.50032835494562,217.19608538922947,211.80336728678492,216.37548463053332,222.52038408389149,211.8859850039535,243.129896412993,212.32408507161512
labeled-data,mj_18_12_46_ncb1052-camC,img27655.png,,,,,,,,,,,,
labeled-data,mj_18_12_46_ncb1052-camC,img27853.png,245.28785705566406,256.9924011230469,247.47689819335938,257.5355224609375,251.52052307128906,260.2925109863281,258.8032531738281,260.2355041503906,260.90777587890625,242.14114379882812,277.43896484375,240.69493103027344
labeled-data,mj_18_12_46_ncb1052-camC,img27981.png,,,,,,,,,,,,
labeled-data,mj_18_12_46_ncb1052-camC,img30107.png,,,,,,,,,230.8411865234375,223.3246612548828,245.8056182861328,229.25332641601562
labeled-data,mj_18_12_46_ncb1052-camC,img30432.png,,,,,,,,,,,,
labeled-data,mj_18_12_46_ncb1052-camC,img31823.png,191.04928588867188,223.7530517578125,192.7797334836882,229.71278277687156,199.29726494085904,224.95438976286695,219.98816697079974,220.81098955817518,221.44273376464844,204.62655639648438,239.9377899169922,191.52108764648438
labeled-data,mj_18_12_46_ncb1052-camC,img32946.png,212.548944169577,209.94645515968298,213.77600398943025,215.34613037109375,214.1871489506264,220.84871357713436,218.63536256393957,224.45065570013912,231.9683197410385,223.26733719169303,248.61632464922954,233.1727096654842
labeled-data,mj_18_12_46_ncb1052-camC,img34142.png,203.54978549864566,210.89894104003906,211.33997233764245,215.86304716527425,216.20389219103834,218.80678075129447,222.0516849171718,222.67847412555741,229.2149200439453,214.13914489746094,245.97802734375,218.97296142578125
labeled-data,mj_18_12_46_ncb1052-camC,img34625.png,233.91662838225943,225.38952716908648,232.25249417717504,229.93305915778353,233.91186229407876,236.15582268708133,242.3054441131444,239.7065125848217,249.3356475830078,229.78675842285156,263.4460144042969,232.87728881835938
labeled-data,mj_18_12_46_ncb1052-camC,img35817.png,218.61673193497012,214.7106882448125,218.26832167867732,219.6141066054724,221.2343463570727,222.89608894244907,230.28604831827508,226.3451612759927,230.2302703857422,219.48898315429688,248.11741638183594,223.41107177734375
labeled-data,mj_18_12_46_ncb1052-camC,img37202.png,202.56872256704528,197.87611938972,201.6748362296342,204.79002169982283,201.63846051207548,211.07616626732963,201.41148467965257,216.31272364950365,218.88327026367188,207.01336669921875,237.03009033203125,212.27195739746094
labeled-data,mj_18_12_46_ncb1052-camC,img37449.png,200.57294737860244,212.21316679771596,200.8013927145701,219.07679603136134,203.58612323298917,224.44646745024681,208.13707558601624,228.47946731908365,228.385498046875,218.06265258789062,242.90740966796875,223.58834838867188
labeled-data,mj_18_12_46_ncb1052-camC,img39441.png,196.2310203017508,201.9244142884442,197.29462898156476,206.41094710716192,201.38443142588662,209.67216417589364,204.39588965880031,211.60335671969844,218.59232907384637,211.7927056209954,233.32522583007812,216.4380400105033
labeled-data,mj_18_12_46_ncb1052-camC,img40465.png,,,,,,,,,,,,
labeled-data,mj_18_12_46_ncb1052-camC,img41527.png,,,,,,,,,,,,
labeled-data,mj_18_12_46_ncb1052-camC,img42271.png,204.8113166319542,211.78815618133407,196.24555606712386,216.63466802215436,201.57297216731132,220.0958089911191,213.33837082099112,221.99726185925672,231.3930656388602,213.61750486501103,248.5074920654297,204.82867431640625
labeled-data,mj_18_12_46_ncb1052-camC,img42729.png,,,,,,,,,,,,
labeled-data,mj_18_12_46_ncb1052-camC,img43114.png,244.97474670410156,222.97024536132812,,,,,,,263.1954345703125,211.36619567871094,279.20526123046875,207.9374542236328
labeled-data,mj_18_12_46_ncb1052-camC,img43195.png,252.54097934323943,301.3247989278403,258.52037263931334,306.18512884073516,262.92322420271796,310.40929998421785,269.1064235633521,303.8804016113281,264.7018357239416,287.87626777122375,,
labeled-data,mj_18_12_46_ncb1052-camC,img43863.png,195.6302947998047,208.17649841308594,197.72567749023438,210.89712524414062,202.62815856933594,213.9825439453125,207.0443878173828,218.13584899902344,223.14208694426526,212.09427573984564,241.32675170898438,216.8751220703125
labeled-data,mj_18_12_46_ncb1052-camC,img44438.png,210.91908264160156,214.7401580810547,219.19273983447079,218.2911903325877,222.61766129300193,224.95321808559845,229.90286102007298,231.2766853268831,247.92994689941406,227.6873779296875,260.83309325843163,237.46303177393503
