scorer,,,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil
labeled-data,mj_15_51_02_ncb1283-L-camC,img01126.png,118.72837042211358,205.7945528675495,113.49364905127806,215.10072419347935,115.82019188276053,220.33544556431488,129.7794488716553,223.24362410366794,135.5958059503614,208.70273140690256,147.8101558156443,206.37618857542014
labeled-data,mj_15_51_02_ncb1283-L-camC,img01129.png,123.96309179294911,209.86600282264382,119.31000612998423,218.59053844070303,119.89164183785482,223.82525981153856,136.75907736610264,224.40689551940918,138.50398448971447,213.93745277773812,148.97342723138553,209.2843671147732
labeled-data,mj_15_51_02_ncb1283-L-camC,img02014.png,,,,,96.62621352303023,215.10072419347935,107.67729197257194,216.84563131709118,117.56509900637235,205.7945528675495,132.1059917031377,202.30473862032585
labeled-data,mj_15_51_02_ncb1283-L-camC,img02018.png,87.3200421971004,195.90674583374908,82.08532082626488,202.88637432819644,86.73840648922982,211.61090994625565,100.11602777025394,213.3558170698675,100.69766347812453,202.88637432819644,115.23855617488994,201.7231029124552
labeled-data,mj_15_51_02_ncb1283-L-camC,img02021.png,,,89.64658502858288,205.7945528675495,90.22822073645347,212.77418136199688,102.4425706017364,214.51908848560873,105.93238484896006,202.88637432819644,118.146734714243,202.88637432819644
labeled-data,mj_15_51_02_ncb1283-L-camC,img02023.png,,,98.9527563545127,206.95782428329073,108.84056338831317,215.10072419347935,114.65692046701929,220.9170812721855,119.31000612998423,204.04964574393767,130.94272028739653,204.63128145180826
labeled-data,mj_15_51_02_ncb1283-L-camC,img02025.png,,,105.93238484896006,218.59053844070303,116.40182759063111,219.75380985644426,121.63654896146664,224.9885312272798,124.54472750081976,205.7945528675495,139.6672559054557,206.95782428329073
labeled-data,mj_15_51_02_ncb1283-L-camC,img02029.png,123.96309179294911,203.46801003606703,117.56509900637235,212.19254565412626,122.79982037720788,222.08035268792673,136.17744165823206,224.40689551940918,138.50398448971447,209.86600282264382,150.13669864712676,206.95782428329073
labeled-data,mj_15_51_02_ncb1283-L-camC,img02156.png,,,94.29967069154782,198.2332886652315,105.35074914108947,202.88637432819644,111.16710621979558,207.53945999116138,115.82019188276053,199.97819578884338,130.94272028739653,199.97819578884338
labeled-data,mj_15_51_02_ncb1283-L-camC,img02159.png,,,77.43223516329999,191.83529587865473,72.19751379246446,198.81492437310214,65.21788529801705,206.95782428329073,91.3914921521947,199.39656008097273,110.0038348040544,198.2332886652315
labeled-data,mj_15_51_02_ncb1283-L-camC,img02162.png,70.45260666885258,189.50875304717232,64.63624959014646,200.55983149671397,59.40152821931093,208.12109569903203,70.45260666885258,213.93745277773812,80.34041370265305,204.63128145180826,100.11602777025394,202.30473862032585
labeled-data,mj_15_51_02_ncb1283-L-camC,img02165.png,79.7587779947824,200.55983149671397,63.47297817440523,202.88637432819644,57.07498538782846,210.44763853051444,73.94242091607629,213.93745277773812,84.99349936561794,205.7945528675495,101.86093489386576,202.88637432819644
labeled-data,mj_15_51_02_ncb1283-L-camC,img02168.png,,,86.15677078135917,206.95782428329073,97.78948493877147,210.44763853051444,111.74874192766623,213.3558170698675,108.84056338831317,202.88637432819644,126.87127033230217,201.7231029124552
labeled-data,mj_15_51_02_ncb1283-L-camC,img02220.png,73.36078520820564,184.85566738420738,61.14643534292276,197.07001724949026,58.81989251144029,208.70273140690256,80.34041370265305,213.3558170698675,82.08532082626488,201.7231029124552,96.62621352303023,197.6516529573609
labeled-data,mj_15_51_02_ncb1283-L-camC,img02222.png,80.34041370265305,191.25366017078414,65.21788529801705,206.95782428329073,68.70769954524076,216.26399560922056,80.9220494105237,216.84563131709118,85.57513507348852,208.70273140690256,100.11602777025394,204.04964574393767
labeled-data,mj_15_51_02_ncb1283-L-camC,img02224.png,,,,,76.26896374755876,212.19254565412623,84.99349936561799,215.68235990134994,87.3200421971004,206.95782428329073,101.86093489386576,201.14146720458461
labeled-data,mj_15_51_02_ncb1283-L-camC,img02228.png,,,,,87.90167790497105,215.10072419347935,104.18747772534823,213.93745277773812,104.76911343321888,205.2129171596789,117.56509900637235,204.63128145180826
labeled-data,mj_15_51_02_ncb1283-L-camC,img02231.png,,,,,97.78948493877147,212.77418136199688,107.09565626470129,214.51908848560873,110.585470511925,207.53945999116138,121.63654896146664,205.2129171596789
labeled-data,mj_15_51_02_ncb1283-L-camC,img04272.png,97.20784923090088,196.48838154161967,91.3914921521947,203.46801003606703,91.97312786006535,208.70273140690256,94.29967069154782,214.51908848560873,108.84056338831317,204.04964574393767,121.63654896146664,202.30473862032585
labeled-data,mj_15_51_02_ncb1283-L-camC,img04275.png,96.04457781515964,197.07001724949026,84.99349936561794,206.37618857542014,86.15677078135917,214.51908848560873,95.462942107289,218.59053844070303,106.51402055683076,207.53945999116138,118.146734714243,204.04964574393767
labeled-data,mj_15_51_02_ncb1283-L-camC,img04280.png,110.0038348040544,211.02927423838503,111.16710621979558,220.9170812721855,114.65692046701929,224.40689551940918,123.38145608507853,227.31507405876226,121.63654896146664,214.51908848560873,128.61617745591406,207.53945999116138
labeled-data,mj_15_51_02_ncb1283-L-camC,img05348.png,104.76911343321888,205.2129171596789,91.97312786006535,214.51908848560873,103.60584201747764,219.75380985644426,118.146734714243,223.82525981153856,116.98346329850176,209.86600282264382,128.61617745591406,205.2129171596789
labeled-data,mj_15_51_02_ncb1283-L-camC,img05351.png,97.78948493877147,206.37618857542014,100.69766347812453,210.44763853051444,104.76911343321888,215.10072419347935,125.12636320869035,227.31507405876226,118.72837042211358,206.37618857542014,132.1059917031377,208.12109569903197
labeled-data,mj_15_51_02_ncb1283-L-camC,img05574.png,84.41186365774735,188.92711733930167,76.26896374755876,196.48838154161967,77.43223516329999,204.04964574393767,93.13639927580658,207.53945999116138,99.53439206238335,195.90674583374908,118.146734714243,195.32511012587844
labeled-data,mj_15_51_02_ncb1283-L-camC,img05579.png,,,91.3914921521947,209.86600282264382,94.29967069154782,212.77418136199688,108.25892768044253,213.3558170698675,110.0038348040544,203.46801003606703,125.12636320869035,202.30473862032585
labeled-data,mj_15_51_02_ncb1283-L-camC,img05591.png,112.33037763553682,203.46801003606703,107.67729197257194,209.2843671147732,104.76911343321888,215.10072419347935,119.89164183785482,228.47834547450347,123.38145608507853,207.53945999116138,135.01417024249082,207.53945999116138
labeled-data,mj_15_51_02_ncb1283-L-camC,img05604.png,117.56509900637235,211.61090994625565,111.74874192766623,222.08035268792673,118.72837042211358,224.40689551940918,133.26926311887894,227.31507405876226,138.50398448971447,212.77418136199688,148.97342723138553,210.44763853051444
labeled-data,mj_15_51_02_ncb1283-L-camC,img05769.png,,,103.60584201747764,209.2843671147732,105.93238484896006,215.68235990134997,122.79982037720788,229.6416168902447,123.96309179294911,209.2843671147732,137.34071307397323,207.53945999116138
labeled-data,mj_15_51_02_ncb1283-L-camC,img05795.png,133.26926311887894,203.46801003606703,132.68762741100835,209.2843671147732,136.75907736610264,213.3558170698675,146.64688439990312,222.08035268792673,149.55506293925617,207.53945999116138,163.51431992815094,207.53945999116138
labeled-data,mj_15_51_02_ncb1283-L-camC,img09584.png,,,,,,,167.58576988324523,208.70273140690256,184.453205411493,200.55983149671397,202.48391235548206,200.55983149671397
labeled-data,mj_15_51_02_ncb1283-L-camC,img09591.png,,,,,,,140.83052732119694,207.53945999116138,157.11632714157417,201.14146720458461,171.65721983833953,201.7231029124552
labeled-data,mj_15_51_02_ncb1283-L-camC,img09595.png,126.87127033230217,181.94748884485432,123.38145608507853,185.43730309207797,122.79982037720788,191.25366017078414,139.6672559054557,196.48838154161967,141.99379873693817,186.01893879994861,156.53469143370353,186.6005745078192
labeled-data,mj_15_51_02_ncb1283-L-camC,img09598.png,,,110.0038348040544,170.8964103953126,106.5140205568307,176.7127674740188,111.74874192766623,183.11076026059555,125.12636320869035,176.7127674740188,141.41216302906759,177.29440318188938
labeled-data,mj_15_51_02_ncb1283-L-camC,img09602.png,96.62621352303023,161.0086033615122,89.06494932071229,166.82496044021832,91.3914921521947,173.80458893466567,102.4425706017364,180.20258172124244,108.25892768044253,167.98823185595955,123.96309179294911,170.8964103953126
labeled-data,mj_15_51_02_ncb1283-L-camC,img09605.png,91.97312786006535,167.40659614808897,86.73840648922982,182.5291245527249,89.64658502858288,194.1618387101372,106.5140205568307,199.39656008097273,110.0038348040544,181.94748884485432,123.38145608507853,178.45767459763061
labeled-data,mj_15_51_02_ncb1283-L-camC,img09607.png,100.69766347812453,176.13113176614814,97.78948493877147,192.41693158652538,105.35074914108947,200.55983149671397,113.49364905127806,209.86600282264382,115.23855617488994,186.01893879994861,126.87127033230217,181.94748884485432
labeled-data,mj_15_51_02_ncb1283-L-camC,img09609.png,,,,,110.0038348040544,205.7945528675495,121.05491325359606,209.86600282264382,121.05491325359606,185.43730309207797,132.68762741100835,184.2740316763368
labeled-data,mj_15_51_02_ncb1283-L-camC,img09614.png,114.0752847591487,179.62094601337185,110.00383480405435,188.92711733930167,111.74874192766623,199.97819578884338,121.05491325359606,205.7945528675495,121.63654896146664,183.11076026059555,133.85089882674959,176.7127674740188
labeled-data,mj_15_51_02_ncb1283-L-camC,img09622.png,,,119.31000612998423,181.94748884485432,118.146734714243,190.67202446291355,125.12636320869035,199.39656008097273,132.1059917031377,184.2740316763368,144.32034156842064,181.94748884485432
labeled-data,mj_15_51_02_ncb1283-L-camC,img11980.png,,,,,,,139.6672559054557,212.77418136199688,157.11632714157417,206.37618857542014,171.65721983833953,206.37618857542014
labeled-data,mj_15_51_02_ncb1283-L-camC,img11984.png,,,,,119.89164183785482,205.7945528675495,126.87127033230217,210.44763853051444,141.41216302906759,203.46801003606703,157.69796284944476,203.46801003606703
labeled-data,mj_15_51_02_ncb1283-L-camC,img11987.png,105.35074914108947,191.83529587865473,97.20784923090088,195.32511012587844,99.53439206238335,201.14146720458461,117.56509900637235,209.2843671147732,117.56509900637235,199.97819578884338,134.43253453462017,202.30473862032585
labeled-data,mj_15_51_02_ncb1283-L-camC,img11990.png,87.90167790497105,190.67202446291355,74.52405662394688,198.2332886652315,76.85059945542935,203.46801003606703,93.13639927580658,208.12109569903197,98.37112064664211,198.81492437310214,117.56509900637235,197.07001724949026
labeled-data,mj_15_51_02_ncb1283-L-camC,img11993.png,74.52405662394688,195.90674583374908,66.96279242162893,204.04964574393767,65.7995210058877,213.93745277773812,,,90.22822073645347,205.2129171596789,105.93238484896006,202.88637432819644
labeled-data,mj_15_51_02_ncb1283-L-camC,img11996.png,,,,,80.34041370265305,211.02927423838503,99.53439206238335,211.02927423838503,101.86093489386576,204.04964574393767,118.72837042211358,202.30473862032585
labeled-data,mj_15_51_02_ncb1283-L-camC,img11998.png,,,85.57513507348858,209.86600282264382,86.73840648922982,214.51908848560873,95.462942107289,219.17217414857365,107.67729197257194,205.7945528675495,125.707998916561,204.63128145180826
labeled-data,mj_15_51_02_ncb1283-L-camC,img12001.png,,,,,92.55476356793594,212.19254565412626,104.76911343321888,217.4272670249618,113.49364905127806,206.37618857542014,128.61617745591406,206.37618857542014
labeled-data,mj_15_51_02_ncb1283-L-camC,img12034.png,,,117.56509900637235,217.4272670249618,111.74874192766623,215.10072419347935,128.0345417480434,223.82525981153856,138.50398448971447,205.7945528675495,155.95305572583294,206.37618857542014
labeled-data,mj_15_51_02_ncb1283-L-camC,img12749.png,109.42219909618376,209.86600282264382,107.09565626470129,215.68235990134997,106.5140205568307,220.33544556431488,119.89164183785482,222.08035268792673,125.12636320869035,212.19254565412626,140.24889161332635,206.95782428329073
labeled-data,mj_15_51_02_ncb1283-L-camC,img12752.png,,,89.06494932071229,208.70273140690256,84.99349936561794,216.84563131709118,109.42219909618376,225.5701669351504,108.84056338831317,210.44763853051444,126.28963462443159,206.95782428329073
labeled-data,mj_15_51_02_ncb1283-L-camC,img12771.png,,,,,,,136.17744165823206,224.9885312272798,147.2285201077737,214.51908848560873,162.9326842202803,214.51908848560873
labeled-data,mj_15_51_02_ncb1283-L-camC,img13470.png,136.75907736610264,208.70273140690256,135.5958059503614,213.93745277773812,139.08562019758511,218.0089027328324,152.46324147860923,224.40689551940918,154.20814860222106,211.61090994625565,170.4939484225983,208.70273140690256
labeled-data,mj_15_51_02_ncb1283-L-camC,img13895.png,109.42219909618376,199.97819578884338,105.35074914108947,210.44763853051444,107.67729197257194,218.0089027328324,118.146734714243,226.73343835089165,121.05491325359606,209.86600282264382,137.34071307397323,211.02927423838503
labeled-data,mj_15_51_02_ncb1283-L-camC,img13899.png,123.38145608507853,202.88637432819644,119.89164183785482,211.61090994625565,121.63654896146664,220.33544556431488,137.34071307397323,222.08035268792673,137.34071307397323,211.61090994625565,150.7183343549974,208.70273140690256
labeled-data,mj_15_51_02_ncb1283-L-camC,img13904.png,,,,,,,141.41216302906759,220.33544556431488,151.299970062868,210.44763853051444,162.3510485124097,209.86600282264382
labeled-data,mj_15_51_02_ncb1283-L-camC,img13907.png,,,,,,,146.06524869203247,216.2639956092206,160.02450568092723,210.44763853051444,172.23885554621012,211.02927423838503
labeled-data,mj_15_51_02_ncb1283-L-camC,img15761.png,,,92.55476356793594,204.04964574393767,89.64658502858288,210.44763853051444,98.37112064664211,215.68235990134997,105.35074914108947,203.46801003606703,119.31000612998423,204.04964574393767
labeled-data,mj_15_51_02_ncb1283-L-camC,img15763.png,,,97.78948493877147,206.95782428329073,103.60584201747764,211.02927423838503,108.25892768044253,219.75380985644426,111.74874192766623,202.88637432819644,125.707998916561,204.63128145180826
labeled-data,mj_15_51_02_ncb1283-L-camC,img15765.png,111.74874192766623,202.88637432819644,105.93238484896006,216.2639956092206,113.49364905127806,223.82525981153856,119.89164183785482,227.31507405876226,121.05491325359606,211.02927423838503,132.1059917031377,208.12109569903197
labeled-data,mj_15_51_02_ncb1283-L-camC,img15769.png,,,116.98346329850176,215.68235990134997,122.79982037720788,219.17217414857365,128.61617745591406,225.5701669351504,132.68762741100835,209.2843671147732,144.90197727629123,204.63128145180826
labeled-data,mj_15_51_02_ncb1283-L-camC,img15773.png,,,,,137.34071307397323,219.75380985644426,147.8101558156443,224.9885312272798,143.73870586055,211.61090994625565,157.11632714157417,207.53945999116138
labeled-data,mj_15_51_02_ncb1283-L-camC,img19462.png,,,,,141.99379873693817,220.9170812721855,150.7183343549974,224.9885312272798,157.11632714157417,213.3558170698675,170.4939484225983,209.2843671147732
labeled-data,mj_15_51_02_ncb1283-L-camC,img19463.png,,,,,146.06524869203247,220.9170812721855,154.7897843100917,225.5701669351504,158.861234265186,213.93745277773812,172.82049125408076,211.61090994625565
labeled-data,mj_15_51_02_ncb1283-L-camC,img19531.png,,,,,167.58576988324523,226.15180264302103,192.59610532168165,219.17217414857365,199.57573381612906,206.95782428329073,218.76971217585924,209.2843671147732
labeled-data,mj_15_51_02_ncb1283-L-camC,img19851.png,121.63654896146664,204.63128145180826,120.47327754572547,207.53945999116138,119.31000612998423,211.61090994625565,126.87127033230217,215.68235990134997,136.75907736610264,208.12109569903197,150.7183343549974,203.46801003606703
labeled-data,mj_15_51_02_ncb1283-L-camC,img19855.png,125.707998916561,204.63128145180826,129.19781316378464,211.61090994625565,137.34071307397323,216.2639956092206,144.90197727629123,219.75380985644426,144.90197727629123,208.12109569903197,158.861234265186,206.95782428329073
labeled-data,mj_15_51_02_ncb1283-L-camC,img21020.png,108.84056338831317,198.2332886652315,103.60584201747764,205.2129171596789,103.60584201747764,212.77418136199688,115.23855617488994,221.49871698005612,119.31000612998423,204.04964574393767,136.75907736610264,205.2129171596789
labeled-data,mj_15_51_02_ncb1283-L-camC,img21023.png,,,116.40182759063111,206.37618857542014,116.40182759063111,216.2639956092206,128.61617745591406,225.5701669351504,130.94272028739653,208.12109569903197,145.48361298416188,203.46801003606703
labeled-data,mj_15_51_02_ncb1283-L-camC,img21027.png,,,,,127.45290604017282,215.10072419347935,138.50398448971447,220.33544556431488,140.24889161332635,209.2843671147732,151.299970062868,203.46801003606703
labeled-data,mj_15_51_02_ncb1283-L-camC,img21030.png,,,,,143.73870586055,215.10072419347935,151.88160577073864,222.66198839579732,154.7897843100917,208.12109569903197,168.74904129898647,205.2129171596789
labeled-data,mj_15_51_02_ncb1283-L-camC,img21242.png,,,,,125.707998916561,216.2639956092206,132.1059917031377,220.9170812721855,144.32034156842064,211.61090994625565,160.60614138879782,211.61090994625565
labeled-data,mj_15_51_02_ncb1283-L-camC,img21690.png,,,99.53439206238335,204.63128145180826,92.55476356793594,215.10072419347935,114.0752847591487,226.73343835089165,117.56509900637235,208.70273140690256,136.17744165823206,207.53945999116138
labeled-data,mj_15_51_02_ncb1283-L-camC,img21692.png,,,101.27929918599517,211.02927423838503,108.25892768044253,213.3558170698675,118.72837042211358,226.73343835089165,121.05491325359606,206.95782428329073,135.01417024249082,212.19254565412626
labeled-data,mj_15_51_02_ncb1283-L-camC,img22660.png,122.79982037720788,205.2129171596789,123.38145608507853,209.86600282264382,126.28963462443159,216.2639956092206,134.43253453462017,220.33544556431488,138.50398448971447,208.12109569903197,148.39179152351494,204.04964574393767
labeled-data,mj_15_51_02_ncb1283-L-camC,img23147.png,101.27929918599517,191.25366017078414,91.3914921521947,199.39656008097273,93.71803498367717,212.77418136199688,108.25892768044253,215.68235990134997,115.23855617488994,202.88637432819644,128.61617745591406,201.7231029124552
labeled-data,mj_15_51_02_ncb1283-L-camC,img23150.png,100.69766347812453,194.1618387101372,94.8813063994184,201.7231029124552,94.8813063994184,212.77418136199688,107.09565626470129,214.51908848560873,114.0752847591487,202.30473862032585,128.0345417480434,201.14146720458461
labeled-data,mj_15_51_02_ncb1283-L-camC,img23152.png,100.11602777025394,198.2332886652315,101.27929918599517,206.37618857542014,103.024206309607,212.19254565412626,114.65692046701929,219.17217414857365,116.40182759063111,201.7231029124552,133.85089882674959,202.30473862032585
labeled-data,mj_15_51_02_ncb1283-L-camC,img23158.png,119.89164183785482,203.46801003606703,114.0752847591487,211.02927423838503,110.585470511925,219.75380985644426,123.96309179294911,220.9170812721855,128.0345417480434,211.02927423838503,141.41216302906759,209.2843671147732
labeled-data,mj_15_51_02_ncb1283-L-camC,img23162.png,123.96309179294911,202.88637432819644,124.54472750081976,208.70273140690256,124.54472750081976,214.51908848560873,129.7794488716553,217.4272670249618,139.6672559054557,206.9578242832908,154.20814860222106,208.12109569903197
labeled-data,mj_15_51_02_ncb1283-L-camC,img23466.png,73.94242091607629,194.1618387101372,57.65662109569905,208.70273140690256,58.81989251144029,212.77418136199688,59.98316392718152,218.59053844070303,81.50368511839429,211.02927423838503,100.11602777025394,206.95782428329073
labeled-data,mj_15_51_02_ncb1283-L-camC,img23468.png,79.7587779947824,202.30473862032585,66.38115671375829,208.70273140690256,66.38115671375829,212.77418136199688,,,93.13639927580658,211.02927423838503,107.67729197257194,208.12109569903197
labeled-data,mj_15_51_02_ncb1283-L-camC,img23471.png,84.99349936561794,203.46801003606708,82.08532082626488,212.77418136199688,,,,,100.11602777025394,208.70273140690256,116.98346329850176,209.2843671147732
labeled-data,mj_15_51_02_ncb1283-L-camC,img23476.png,,,,,93.13639927580658,208.12109569903197,100.69766347812453,213.3558170698675,114.65692046701929,206.37618857542014,125.12636320869035,206.37618857542014
labeled-data,mj_15_51_02_ncb1283-L-camC,img23488.png,,,110.00383480405435,213.93745277773812,113.49364905127806,216.2639956092206,122.21818466933729,220.33544556431488,128.0345417480434,206.95782428329073,141.99379873693817,203.46801003606708
labeled-data,mj_15_51_02_ncb1283-L-camC,img23491.png,147.8101558156443,198.81492437310214,138.50398448971447,199.97819578884338,140.83052732119694,208.12109569903197,155.3714200179623,209.86600282264382,159.4428699730566,205.2129171596789,176.3103055013044,204.63128145180826
labeled-data,mj_15_51_02_ncb1283-L-camC,img23979.png,,,,,165.25922705176276,219.17217414857365,176.89194120917506,222.66198839579732,187.9430196587167,218.0089027328324,206.55536231057636,218.59053844070303
labeled-data,mj_15_51_02_ncb1283-L-camC,img24984.png,96.62621352303023,198.2332886652315,88.48331361284164,208.12109569903197,90.80985644432411,212.77418136199688,111.16710621979558,220.33544556431488,105.93238484896006,207.53945999116138,121.63654896146664,209.86600282264382
labeled-data,mj_15_51_02_ncb1283-L-camC,img24986.png,94.8813063994184,199.97819578884338,83.83022794987676,209.86600282264382,87.90167790497105,218.59053844070303,109.42219909618376,227.89670976663288,111.16710621979564,211.61090994625565,126.28963462443159,209.2843671147732
labeled-data,mj_15_51_02_ncb1283-L-camC,img24989.png,,,93.13639927580658,208.12109569903197,91.97312786006535,215.68235990134997,114.0752847591487,225.5701669351504,113.49364905127806,206.37618857542014,130.94272028739653,211.61090994625565
labeled-data,mj_15_51_02_ncb1283-L-camC,img24997.png,,,,,115.82019188276053,213.93745277773812,122.21818466933729,221.49871698005612,135.5958059503614,209.86600282264382,149.55506293925617,209.2843671147732
labeled-data,mj_15_51_02_ncb1283-L-camC,img25000.png,,,120.47327754572547,211.61090994625565,125.12636320869035,220.9170812721855,136.17744165823206,225.5701669351504,139.08562019758511,213.3558170698675,151.88160577073864,211.02927423838503
labeled-data,mj_15_51_02_ncb1283-L-camC,img25007.png,,,,,146.64688439990312,218.0089027328324,160.60614138879782,218.59053844070303,163.51431992815094,209.86600282264382,179.80011974852812,208.70273140690256
