scorer,,,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil
labeled-data,mj_15_04_17_ncb1042-camC,img09756.png,173.8162376545609,173.88121160276847,,,,,,,200.78567540244177,181.02018041838403,216.65005054825411,192.12524302045261
labeled-data,mj_15_04_17_ncb1042-camC,img09823.png,186.50773777121077,209.57605568084608,,,,,,,219.82292557741658,202.43708686523058,239.65339450968185,211.16249319542734
labeled-data,mj_15_04_17_ncb1042-camC,img10092.png,184.12808149933898,177.05408663193094,184.92130025662954,180.2269616610934,186.50773777121077,183.39983669025588,,,212.68395676180097,182.60661793296526,231.7212069367758,188.95236799129015
labeled-data,mj_15_04_17_ncb1042-camC,img10552.png,165.09083132436422,206.40318065168367,166.6772688389454,215.1285869818804,,,,,184.92130025662954,204.81674313710243,201.57889415973244,209.57605568084608
labeled-data,mj_15_04_17_ncb1042-camC,img10835.png,168.26370635352663,198.4709930787775,165.88405008165478,206.40318065168367,168.26370635352663,215.1285869818804,176.1958939264328,219.09468076833346,193.64670658682627,206.40318065168367,217.44326930554467,208.78283692355552
labeled-data,mj_15_04_17_ncb1042-camC,img11006.png,146.68086617977212,215.34381482849753,,,147.84031941799998,232.73561340191537,165.2321179914178,239.11260621216857,168.71047770610136,214.18436159026967,189.00090937508884,214.18436159026967
labeled-data,mj_15_04_17_ncb1042-camC,img11226.png,224.94395976015238,218.24244792406716,,,,,,,241.17630509534234,226.35862059166217,252.7708374776209,233.3153400210293
labeled-data,mj_15_04_17_ncb1042-camC,img11379.png,205.2332547102788,209.54654863735828,,,,,227.842592855722,227.51807382989003,234.79931228508912,203.74928244621896,253.3505640967348,213.60463497115575
labeled-data,mj_15_04_17_ncb1042-camC,img12085.png,168.26370635352663,215.1285869818804,,,,,,,190.4738315576638,210.36927443813673,211.09751924721985,210.36927443813673
labeled-data,mj_15_04_17_ncb1042-camC,img12281.png,152.4781323709114,185.77775725368724,152.4781323709114,193.31420330216827,154.21731222825315,196.79256301685183,159.43485180027852,204.3290090653329,168.71047770610136,187.516937111029,183.78336980306347,192.1547500639404
labeled-data,mj_15_04_17_ncb1042-camC,img12793.png,168.71047770610136,203.74928244621896,165.2321179914178,210.7060018755861,168.1307510869874,218.8221745431811,,,191.31981585154455,208.38709539913043,206.9724345676206,210.7060018755861
labeled-data,mj_15_04_17_ncb1042-camC,img13912.png,,,,,,,,,,,,
labeled-data,mj_15_04_17_ncb1042-camC,img14733.png,207.1314254607667,211.95571195271793,,,,,,,238.0669569951006,215.1285869818804,260.2770821992379,217.50824325375225
labeled-data,mj_15_04_17_ncb1042-camC,img16244.png,140.3038733695189,199.11146949330754,,,,,,,161.17403165762028,189.8358435874847,178.56583023103815,195.63310977862403
labeled-data,mj_15_04_17_ncb1042-camC,img16693.png,,,,,,,,,,,,
labeled-data,mj_15_04_17_ncb1042-camC,img17752.png,184.94282304129132,208.96682201824433,179.14555685015205,215.92354144761146,186.68200289863313,218.24244792406716,197.69680866179777,218.24244792406716,209.29134104407632,206.64791554178862,226.10341299838018,213.02490835204182
labeled-data,mj_15_04_17_ncb1042-camC,img20181.png,207.5521611867345,217.0829946858393,,,,,,,233.0601324277473,220.56135440052287,248.13302452470947,225.77889397254825
labeled-data,mj_15_04_17_ncb1042-camC,img20731.png,187.84145613686098,207.22764216090258,180.3050100883799,214.18436159026967,186.68200289863313,219.98162778140895,195.37790218534207,223.4599874960925,209.87106766319022,206.06818892267466,224.94395976015238,210.7060018755861
labeled-data,mj_15_04_17_ncb1042-camC,img21309.png,190.74008923243065,212.4451817329279,,,,,,,217.98724033078514,206.06818892267466,233.06013242774742,213.02490835204182
labeled-data,mj_15_04_17_ncb1042-camC,img21906.png,165.88405008165478,208.78283692355552,161.91795629520175,218.30146201104284,167.470487596236,223.06077455478655,179.36876895559527,224.64721206936775,189.68061280037324,211.16249319542734,209.51108173263862,211.16249319542734
labeled-data,mj_15_04_17_ncb1042-camC,img21911.png,175.40267516914213,209.57605568084608,176.1958939264328,214.33536822458979,179.36876895559527,219.88789952562408,189.68061280037324,220.6811182829147,199.19923788786053,211.95571195271793,223.7890193638696,211.95571195271793
labeled-data,mj_15_04_17_ncb1042-camC,img22127.png,,,,,,,,,,,,
labeled-data,mj_15_04_17_ncb1042-camC,img22412.png,,,,,,,,,241.75603171445624,232.73561340191537,,
labeled-data,mj_15_04_17_ncb1042-camC,img24581.png,139.70783109106452,161.1897114861187,129.39598724628655,168.3286803017342,135.7417373046115,174.6744303600591,143.6739248775176,182.60661793296526,166.6772688389454,170.70833657360606,188.88739404308257,177.84730538922156
labeled-data,mj_15_04_17_ncb1042-camC,img24584.png,123.84345594525229,155.6371801850844,119.8773621587992,169.91511781631544,119.8773621587992,178.64052414651218,133.36208103273964,182.60661793296526,148.4332374212613,165.94902402986236,168.26370635352663,172.2947740881873
labeled-data,mj_15_04_17_ncb1042-camC,img24619.png,163.50439380978298,183.39983669025588,162.71117505249237,190.53880550587138,163.50439380978298,195.29811804961508,173.8162376545609,200.85064935064935,185.7145190139201,191.332024263162,205.54498794618547,196.88455556419632
labeled-data,mj_15_04_17_ncb1042-camC,img26906.png,,,,,158.27539856205067,213.02490835204182,163.49293813407598,221.1410810196368,170.4496575634431,196.79256301685183,187.26172951774703,200.2709227315354
labeled-data,mj_15_04_17_ncb1042-camC,img28636.png,,,,,,,,,248.3788008398787,220.6811182829147,266.6228322575627,224.64721206936775
labeled-data,mj_15_04_17_ncb1042-camC,img29254.png,189.58063599420274,211.86545511381397,,,,,,,222.04532666458266,204.3290090653329,237.11821876154482,211.28572849470004
labeled-data,mj_15_04_17_ncb1042-camC,img29427.png,146.05358114938946,181.02018041838403,138.12139357648334,190.53880550587138,142.880706120227,196.0913368069057,154.7789874795862,199.2642118360681,167.470487596236,187.3659304767089,186.50773777121077,189.74558674858076
labeled-data,mj_15_04_17_ncb1042-camC,img29431.png,100.84011198382444,181.81339917567465,96.87401819737141,194.50489929232447,99.25367446924326,207.1963994089743,114.32483085776488,212.74893071000855,128.60276848899593,191.332024263162,152.3993312077144,192.12524302045261
labeled-data,mj_15_04_17_ncb1042-camC,img31010.png,206.3927079485066,213.60463497115575,,,,,,,229.0020460939498,211.28572849470004,243.49521157179805,219.98162778140895
labeled-data,mj_15_04_17_ncb1042-camC,img32940.png,191.31981585154455,213.60463497115575,,,,,,,213.92915399698774,207.80736878001647,230.1614993321777,214.18436159026967
labeled-data,mj_15_04_17_ncb1042-camC,img33717.png,204.6535280911649,224.6194407343204,,,,,,,229.0020460939498,218.8221745431811,245.23439142913975,223.4599874960925
labeled-data,mj_15_04_17_ncb1042-camC,img33915.png,,,,,,,,,,,,
labeled-data,mj_15_04_17_ncb1042-camC,img34804.png,200.01571513825348,221.1410810196368,,,,,,,224.36423314103837,208.38709539913043,242.91548495268404,215.34381482849753
labeled-data,mj_15_04_17_ncb1042-camC,img35035.png,205.2332547102788,213.60463497115575,,,,,,,226.10341299838018,208.96682201824433,241.17630509534234,221.1410810196368
labeled-data,mj_15_04_17_ncb1042-camC,img35292.png,171.02938418255707,210.7060018755861,164.65239137230384,216.50326806672538,168.1307510869874,222.30053425786465,186.68200289863313,224.03971411520644,194.79817556622805,207.80736878001647,213.34942737787384,206.64791554178862
labeled-data,mj_15_04_17_ncb1042-camC,img36488.png,222.04532666458266,218.24244792406716,,,,,,,241.75603171445624,225.19916735343432,256.8289238114183,228.67752706811788
labeled-data,mj_15_04_17_ncb1042-camC,img40796.png,168.1307510869874,192.73447668305437,165.2321179914178,199.6911961124215,167.5510244678735,204.3290090653329,171.02938418255707,210.12627525647218,193.63872232800026,199.11146949330754,207.5521611867345,203.74928244621896
labeled-data,mj_15_04_17_ncb1042-camC,img41339.png,166.39157122964565,207.80736878001647,166.97129784875955,215.34381482849753,165.2321179914178,222.88026087697858,183.78336980306347,222.30053425786465,190.74008923243065,212.4451817329279,209.29134104407632,213.02490835204182
labeled-data,mj_15_04_17_ncb1042-camC,img42612.png,204.6535280911649,210.12627525647218,,,,,,,227.2628662366081,207.80736878001647,245.23439142913975,213.02490835204182
labeled-data,mj_15_04_17_ncb1042-camC,img43315.png,,,,,,,,,,,,
labeled-data,mj_15_04_17_ncb1042-camC,img43717.png,,,,,,,234.10086320864758,227.0268683412396,259.4838634419472,220.6811182829147,282.48720740337507,227.0268683412396
labeled-data,mj_15_04_17_ncb1042-camC,img44197.png,200.78567540244177,169.91511781631544,,,,,215.85683179096344,177.05408663193094,230.9279881794851,166.74224278715297,253.93133214091296,172.2947740881873
labeled-data,mj_15_04_17_ncb1042-camC,img45504.png,196.53735542356986,221.1410810196368,,,,,,,219.72642018812695,207.80736878001647,236.53849214243093,205.48846230356077
labeled-data,mj_15_04_17_ncb1042-camC,img46811.png,219.14669356901305,212.4451817329279,,,230.13476942219455,225.44043082665837,244.41270705342555,227.0268683412396,251.61138423939298,219.98162778140895,267.4160510148534,223.85399331207717
labeled-data,mj_15_54_57_ncb1043-camC,img00045.png,,,,,,,,,,,,
labeled-data,mj_15_54_57_ncb1043-camC,img00241.png,,,,,,,,,,,,
labeled-data,mj_15_54_57_ncb1043-camC,img02217.png,180.3050100883799,211.28572849470004,,,,,,,205.8129813293927,206.06818892267466,222.04532666458266,217.66272130495324
labeled-data,mj_15_54_57_ncb1043-camC,img02393.png,163.50439380978298,200.05743059335873,156.36542499416743,209.57605568084608,159.5383000233299,213.54214946729917,169.05692511081725,217.50824325375225,188.094175285792,206.40318065168367,212.68395676180097,203.2303056225212
labeled-data,mj_15_54_57_ncb1043-camC,img02394.png,150.81289369313316,204.02352437981182,151.60611245042378,208.78283692355552,157.95186250874866,211.95571195271793,,,180.9552064701765,202.43708686523058,203.95855043160424,201.64386810793997
labeled-data,mj_15_54_57_ncb1043-camC,img02395.png,144.46714363480822,190.53880550587138,134.94851854732087,199.2642118360681,142.08748736293637,204.81674313710243,158.74508126603928,211.16249319542734,165.09083132436422,197.67777432148688,189.68061280037324,197.67777432148688
labeled-data,mj_15_54_57_ncb1043-camC,img02396.png,130.9824247608678,186.5727117194183,128.60276848899593,197.67777432148688,134.15529979003026,206.40318065168367,145.26036239209884,211.16249319542734,156.36542499416743,195.29811804961508,178.5755501983046,195.29811804961508
labeled-data,mj_15_54_57_ncb1043-camC,img02397.png,123.05023718796167,192.12524302045261,126.22311221712414,198.4709930787775,132.56886227544902,202.43708686523058,141.29426860564575,207.9896181662649,148.4332374212613,192.91846177774323,172.22980013997966,197.67777432148688
labeled-data,mj_15_54_57_ncb1043-camC,img02398.png,115.91126837234611,192.91846177774323,103.2197682556963,202.43708686523058,107.97908079944,209.57605568084608,126.22311221712414,210.36927443813673,139.70783109106452,195.29811804961508,160.3315187806205,193.71168053503385
labeled-data,mj_15_54_57_ncb1043-camC,img02399.png,106.39264328485876,189.74558674858076,98.46045571195265,200.85064935064935,104.80620577027753,207.1963994089743,118.29092464421797,212.74893071000855,127.0163309744147,196.0913368069057,146.84679990668008,199.2642118360681
labeled-data,mj_15_54_57_ncb1043-camC,img02400.png,104.01298701298691,188.95236799129015,96.0807994400808,204.02352437981182,101.63333074111506,207.9896181662649,117.49770588692735,215.1285869818804,127.80954973170532,198.4709930787775,144.46714363480822,198.4709930787775
labeled-data,mj_15_54_57_ncb1043-camC,img02401.png,102.42654949840568,189.74558674858076,95.28758068279018,208.78283692355552,100.04689322653388,215.1285869818804,119.08414340150858,218.30146201104284,123.05023718796167,202.43708686523058,139.70783109106458,199.26421183606806
labeled-data,mj_15_54_57_ncb1043-camC,img02402.png,107.97908079944,196.88455556419632,,,99.25367446924326,214.33536822458979,118.29092464421797,218.30146201104284,128.60276848899593,200.05743059335873,142.08748736293637,200.85064935064935
labeled-data,mj_15_54_57_ncb1043-camC,img02499.png,,,,,,,,,,,,
labeled-data,mj_15_54_57_ncb1043-camC,img05162.png,168.1307510869874,189.2561169683708,,,,,,,195.37790218534207,191.5750234448265,212.76970075875983,199.6911961124215
labeled-data,mj_15_54_57_ncb1043-camC,img05653.png,112.47699565205039,186.35748387280114,104.94054960356931,194.47365654039612,110.15808917559468,200.85064935064935,124.65125465344289,204.3290090653329,140.3038733695189,192.1547500639404,160.59430503850638,196.21283639773793
labeled-data,mj_15_54_57_ncb1043-camC,img05900.png,,,,,,,,,,,,
labeled-data,mj_15_54_57_ncb1043-camC,img08078.png,,,,,,,,,,,,
labeled-data,mj_15_54_57_ncb1043-camC,img09518.png,,,,,,,,,,,,
labeled-data,mj_15_54_57_ncb1043-camC,img10129.png,159.43485180027852,207.80736878001647,158.85512518116457,210.12627525647218,155.95649208559496,217.0829946858393,160.01457841939242,222.30053425786465,173.92801727812673,207.80736878001647,191.31981585154455,212.4451817329279
labeled-data,mj_15_54_57_ncb1043-camC,img10187.png,,,,,,,,,,,,
labeled-data,mj_15_54_57_ncb1043-camC,img12017.png,225.52368637926628,223.4599874960925,,,,,,,251.03165762027908,230.41670692545966,264.36536985989943,235.05451987837108
labeled-data,mj_15_54_57_ncb1043-camC,img12095.png,,,,,,,,,210.30430048992918,222.26755579749593,225.37545687845085,222.26755579749596
labeled-data,mj_15_54_57_ncb1043-camC,img13268.png,,,,,,,,,,,,
labeled-data,mj_15_54_57_ncb1043-camC,img13505.png,,,,,,,,,,,,
labeled-data,mj_15_54_57_ncb1043-camC,img13650.png,,,,,,,,,,,,
labeled-data,mj_15_54_57_ncb1043-camC,img13675.png,201.75489499559518,211.86545511381397,205.8129813293927,219.40190116229502,209.29134104407632,223.4599874960925,,,220.30614680724096,208.96682201824433,235.9587655233169,213.60463497115575
labeled-data,mj_15_54_57_ncb1043-camC,img13731.png,,,,,,,,,,,,
labeled-data,mj_15_54_57_ncb1043-camC,img13847.png,,,,,,,,,,,,
labeled-data,mj_15_54_57_ncb1043-camC,img15845.png,206.9724345676206,200.2709227315354,210.45079428230412,203.74928244621896,212.18997413964593,205.48846230356077,216.24806047344345,208.96682201824433,232.4804058086334,205.48846230356077,246.39384466736766,216.50326806672538
labeled-data,mj_15_54_57_ncb1043-camC,img16633.png,237.11821876154482,228.09780044900396,238.85739861888663,231.57616016368752,242.91548495268404,232.15588678280145,251.03165762027908,234.47479325925715,260.8870101452158,219.98162778140895,278.8585353377476,219.40190116229502
labeled-data,mj_15_54_57_ncb1043-camC,img20392.png,,,,,,,,,,,,
labeled-data,mj_15_54_57_ncb1043-camC,img21097.png,,,,,,,,,,,,
labeled-data,mj_15_54_57_ncb1043-camC,img22320.png,201.17516837648128,217.0829946858393,,,,,,,229.5817727130638,212.4451817329279,243.49521157179805,220.56135440052287
labeled-data,mj_15_54_57_ncb1043-camC,img22927.png,190.16036261331664,216.50326806672538,,,,,,,215.08860723521553,211.86545511381397,230.7412259512916,216.50326806672538
labeled-data,mj_15_54_57_ncb1043-camC,img23065.png,204.6535280911649,210.7060018755861,204.0738014720509,214.18436159026967,205.2332547102788,215.92354144761146,208.7116144249623,218.24244792406716,228.4223194748359,208.96682201824433,246.97357128648156,211.28572849470004
labeled-data,mj_15_54_57_ncb1043-camC,img23988.png,188.42118275597494,213.35990008105074,,,,,,,209.65757552501356,210.18702505188827,223.78450652192447,214.7640882093836
labeled-data,mj_15_54_57_ncb1043-camC,img25080.png,209.62806848152576,222.78826832963418,,,,,230.9279881794851,231.78618088498328,236.0195153187331,218.18169812865105,252.15986810657859,229.89773010176188
labeled-data,mj_15_54_57_ncb1043-camC,img27943.png,194.43992534411694,201.64386810793997,,,,,,,216.24806047344345,204.9087356844468,232.4804058086334,213.60463497115575
labeled-data,mj_15_54_57_ncb1043-camC,img28905.png,203.494074852937,206.64791554178862,204.6535280911649,208.96682201824433,205.2332547102788,211.86545511381397,206.9724345676206,212.4451817329279,231.3209525704055,206.06818892267466,248.71275114382337,210.7060018755861
labeled-data,mj_15_54_57_ncb1043-camC,img29125.png,185.52254966040528,225.19916735343432,,,,,,,202.3346216147092,216.50326806672538,219.14669356901305,217.0829946858393
labeled-data,mj_15_54_57_ncb1043-camC,img29245.png,204.6535280911649,212.4451817329279,,,,,,,233.63985904686132,221.72080763875073,244.07493819091195,230.41670692545966
labeled-data,mj_15_54_57_ncb1043-camC,img33696.png,210.45079428230412,179.400764443434,,,,,,,238.85739861888663,180.56021768166187,253.93029071584868,184.03857739634543
labeled-data,mj_15_54_57_ncb1043-camC,img37208.png,177.4063769928103,208.38709539913043,,,,,,,206.9724345676206,206.06818892267466,228.4223194748359,211.28572849470004
labeled-data,mj_15_54_57_ncb1043-camC,img37596.png,173.92801727812673,208.96682201824433,,,,,,,197.69680866179777,208.96682201824433,218.56696694989915,215.92354144761146
labeled-data,mj_15_54_57_ncb1043-camC,img37616.png,,,,,,,,,218.23648806283535,213.54214946729917,238.0669569951006,220.6811182829147
labeled-data,mj_15_54_57_ncb1043-camC,img38936.png,156.53621870470886,199.6911961124215,147.84031941799998,206.06818892267466,150.7389525135696,212.4451817329279,167.5510244678735,215.92354144761146,179.14555685015205,203.16955582710506,200.59544175736738,202.0101025888772
labeled-data,mj_15_54_57_ncb1043-camC,img40758.png,,,,,,,,,233.30764445135702,138.97958628198148,246.79236332529746,144.5321175830158
labeled-data,mj_15_54_57_ncb1043-camC,img42059.png,,,,,,,,,,,,
labeled-data,mj_15_54_57_ncb1043-camC,img44914.png,,,,,,,,,,,,
labeled-data,mj_15_54_57_ncb1043-camC,img45022.png,168.1307510869874,210.12627525647218,163.49293813407598,219.40190116229502,167.5510244678735,222.30053425786465,186.68200289863313,225.77889397254827,193.63872232800014,211.86545511381394,215.66833385432943,213.02490835204182
labeled-data,mj_15_54_57_ncb1043-camC,img45102.png,,,,,,,,,,,,
labeled-data,mj_15_54_57_ncb1043-camC,img46117.png,144.36195970331642,210.12627525647218,143.78223308420246,214.7640882093836,147.26059279888602,219.40190116229502,161.17403165762028,227.51807382989003,168.1307510869874,208.38709539913043,184.94282304129132,211.86545511381397
labeled-data,mj_15_54_57_ncb1043-camC,img46383.png,,,,,,,,,260.2770821992379,229.40652461311146,274.5550198304689,232.5793996422739
labeled-data,mj_15_54_57_ncb1043-camC,img51309.png,164.07266475318994,200.85064935064935,166.39157122964565,209.54654863735828,,,,,184.94282304129132,197.95201625507968,204.6535280911649,198.53174287419364
labeled-data,mj_15_54_57_ncb1043-camC,img51563.png,200.01571513825348,185.19803063457329,,,,,,,229.0020460939498,179.98049106254797,248.71275114382337,182.29939753900368
labeled-data,mj_15_54_57_ncb1043-camC,img51962.png,205.47798960038375,223.21525260598753,215.85683179096344,212.74893071000855,222.99580060657905,215.12858698188037,232.51442569406635,216.7150244964616,234.8913048324336,202.49783666064667,259.727556906988,196.21283639773793
labeled-data,mj_15_54_57_ncb1043-camC,img52018.png,204.7517691888949,226.233649583949,,,,,,,234.21958566597522,206.64791554178862,250.45193100116518,196.79256301685183
labeled-data,mj_15_54_57_ncb1043-camC,img52553.png,223.20477990281057,224.6194407343204,,,,,234.10086320864758,250.0302123026674,246.39384466736766,235.634246497485,259.727556906988,236.21397311659894
labeled-data,mj_15_54_57_ncb1043-camC,img52969.png,197.6128003732794,211.16249319542734,,,,,,,213.92915399698774,208.96682201824433,229.0020460939498,213.60463497115575
labeled-data,mj_16_19_21_ncb1045-camC,img00455.png,,,,,,,,,,,,
labeled-data,mj_16_19_21_ncb1045-camC,img00565.png,,,,,,,,,,,,
labeled-data,mj_16_19_21_ncb1045-camC,img00633.png,,,,,,,,,,,,
labeled-data,mj_16_19_21_ncb1045-camC,img00697.png,,,,,,,,,,,,
labeled-data,mj_16_19_21_ncb1045-camC,img00928.png,,,,,,,,,,,,
labeled-data,mj_16_19_21_ncb1045-camC,img01643.png,,,,,,,,,230.13476942219455,212.74893071000855,249.17201959716925,220.6811182829147
labeled-data,mj_16_19_21_ncb1045-camC,img01768.png,,,,,,,,,,,,
labeled-data,mj_16_19_21_ncb1045-camC,img02716.png,129.84275859886128,198.37900053143306,,,133.36208103273964,201.64386810793997,141.29426860564575,206.40318065168367,163.70990168913363,200.33167252695148,186.28799708264847,202.52907941257496
labeled-data,mj_16_19_21_ncb1045-camC,img05459.png,118.0972195822626,202.22359472705386,124.6366747025429,210.3692744381367,132.56886227544902,214.33536822458979,146.05358114938946,212.74893071000855,155.04524515435298,199.2642118360681,175.03019213781937,202.8345640980961
labeled-data,mj_16_19_21_ncb1045-camC,img06392.png,,,,,,,,,,,,
labeled-data,mj_16_19_21_ncb1045-camC,img06431.png,175.08747051635459,202.5898292079911,,,,,,,197.69680866179777,203.16955582710506,217.98724033078514,207.22764216090258
labeled-data,mj_16_19_21_ncb1045-camC,img07104.png,,,,,,,,,190.4738315576638,191.332024263162,208.71786297534794,192.91846177774323
labeled-data,mj_16_19_21_ncb1045-camC,img08300.png,,,,,,,,,,,,
labeled-data,mj_16_19_21_ncb1045-camC,img08890.png,118.57974652871076,206.86140767996528,123.84345594525229,207.9896181662649,131.7756435181584,207.9896181662649,137.32817481919272,211.95571195271793,148.99977265622783,197.37228963596579,165.65910226777112,193.52769544034498
labeled-data,mj_16_19_21_ncb1045-camC,img10262.png,,,,,,,,,,,,
labeled-data,mj_16_19_21_ncb1045-camC,img10509.png,182.0441899457217,204.3290090653329,,,,,,,205.8129813293927,199.11146949330754,223.78450652192447,203.16955582710506
labeled-data,mj_16_19_21_ncb1045-camC,img11124.png,221.40936309199782,188.15914923399953,222.20258184928838,193.71168053503385,222.20258184928838,198.4709930787775,226.1686756357414,200.05743059335873,238.27767199977262,190.99529682571256,253.93029071584868,189.2561169683708
labeled-data,mj_16_19_21_ncb1045-camC,img12707.png,159.43485180027852,213.60463497115575,157.1159453238228,218.8221745431811,158.85512518116457,221.1410810196368,165.8118446105317,224.6194407343204,175.66719713546848,207.22764216090258,193.05899570888636,211.86545511381397
labeled-data,mj_16_19_21_ncb1045-camC,img12962.png,200.59544175736738,224.03971411520644,,,,,,,224.36423314103837,211.28572849470004,242.33575833357014,211.86545511381397
labeled-data,mj_16_19_21_ncb1045-camC,img13508.png,183.3348627420483,204.02352437981182,184.12808149933898,210.36927443813673,187.30095652850133,211.16249319542734,194.43992534411694,211.16249319542734,210.30430048992918,207.1963994089743,234.10086320864758,211.95571195271793
labeled-data,mj_16_19_21_ncb1045-camC,img13509.png,179.36876895559527,205.6099618943931,174.60945641185157,207.1963994089743,173.8162376545609,210.36927443813673,176.1958939264328,211.95571195271793,199.19923788786053,207.1963994089743,222.2025818492885,208.78283692355552
labeled-data,mj_16_19_21_ncb1045-camC,img13511.png,157.95186250874866,203.2303056225212,157.95186250874866,207.1963994089743,157.95186250874866,209.57605568084608,161.12473753791113,213.54214946729917,183.3348627420483,201.64386810793997,204.7517691888949,204.02352437981182
labeled-data,mj_16_19_21_ncb1045-camC,img13513.png,143.6739248775176,194.50489929232447,133.36208103273964,200.05743059335873,141.29426860564575,207.1963994089743,153.98576872229557,210.36927443813673,159.5383000233299,197.67777432148688,183.3348627420483,196.0913368069057
labeled-data,mj_16_19_21_ncb1045-camC,img13514.png,150.01967493584254,177.84730538922156,133.36208103273964,200.05743059335873,140.50104984835514,212.74893071000855,153.98576872229557,219.88789952562408,160.3315187806205,199.2642118360681,182.54164398475774,197.67777432148688
labeled-data,mj_16_19_21_ncb1045-camC,img13520.png,150.81289369313316,204.81674313710243,146.05358114938946,211.16249319542734,144.46714363480822,215.92180573917102,157.95186250874866,227.0268683412396,166.6772688389454,207.9896181662649,187.30095652850133,206.40318065168367
labeled-data,mj_16_19_21_ncb1045-camC,img13534.png,145.26036239209884,187.3659304767089,139.70783109106452,192.12524302045261,138.12139357648334,200.05743059335873,148.4332374212613,204.81674313710243,160.3315187806205,192.91846177774323,180.16198771288583,192.12524302045261
labeled-data,mj_16_19_21_ncb1045-camC,img13535.png,142.08748736293637,194.50489929232447,142.08748736293637,198.4709930787775,138.91461233377396,203.2303056225212,144.46714363480822,207.1963994089743,161.12473753791113,191.332024263162,180.9552064701765,196.0913368069057
labeled-data,mj_16_19_21_ncb1045-camC,img13537.png,118.29092464421797,202.43708686523058,119.08414340150858,210.36927443813673,123.05023718796167,213.54214946729917,134.94851854732087,211.16249319542734,147.6400186639707,196.0913368069057,165.88405008165478,198.4709930787775
labeled-data,mj_16_19_21_ncb1045-camC,img13539.png,128.60276848899593,206.40318065168367,130.9824247608678,212.74893071000855,134.94851854732087,213.54214946729917,142.08748736293637,213.54214946729917,150.81289369313316,200.85064935064935,174.60945641185157,200.05743059335873
labeled-data,mj_16_19_21_ncb1045-camC,img14426.png,150.7389525135696,213.02490835204182,146.68086617977212,218.8221745431811,146.68086617977212,223.4599874960925,,,167.5510244678735,212.4451817329279,186.10227627951917,209.54654863735828
labeled-data,mj_16_19_21_ncb1045-camC,img14601.png,,,,,,,,,242.03305078155375,215.92180573917102,261.07030095652846,220.6811182829147
labeled-data,mj_16_19_21_ncb1045-camC,img16095.png,161.75375827673423,202.0101025888772,,,,,,,178.56583023103815,204.3290090653329,197.11708204268376,206.64791554178862
labeled-data,mj_16_19_21_ncb1045-camC,img20023.png,,,,,,,,,,,,
labeled-data,mj_16_19_21_ncb1045-camC,img21654.png,,,,,,,,,,,,
labeled-data,mj_16_19_21_ncb1045-camC,img23507.png,,,,,,,,,238.85739861888663,222.88026087697858,250.45193100116518,227.51807382989003
labeled-data,mj_16_19_21_ncb1045-camC,img24825.png,,,,,,,,,224.36423314103837,211.28572849470004,237.69794538065872,219.40190116229502
labeled-data,mj_16_19_21_ncb1045-camC,img28648.png,,,,,,,,,,,,
labeled-data,mj_16_19_21_ncb1045-camC,img30226.png,,,,,,,,,234.79931228508912,224.03971411520644,251.61138423939298,226.9383472107761
