scorer,,,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil
labeled-data,mj_17_41_11_ncb1280-R-camB,img01835.png,459.84492661135937,321.48150446713464,461.2252712188897,342.1866735800894,,,,,416.36407147415457,318.0306429483089,396.349074664965,306.2977137843012
labeled-data,mj_17_41_11_ncb1280-R-camB,img01836.png,456.39406509253365,320.79133216336953,453.633375877473,339.42598436502874,,,,,413.6033822590939,321.48150446713464,390.82769623484376,306.2977137843012
labeled-data,mj_17_41_11_ncb1280-R-camB,img01837.png,455.0137204850033,313.8896091257179,451.5628589661775,335.97512284620296,,,,,407.3918315252075,318.7208152520741,387.3768347160179,309.74857530312704
labeled-data,mj_17_41_11_ncb1280-R-camB,img01838.png,450.8726866624123,310.4387476068922,452.25303126994265,324.9323659859605,448.80216975111694,342.1866735800894,,,406.0114869176772,315.26995373324826,388.75717932354826,301.46650765794516
labeled-data,mj_17_41_11_ncb1280-R-camB,img01839.png,453.633375877473,309.74857530312704,450.8726866624123,322.861849074665,449.4923420548821,340.8063289725591,,,403.2507977026165,318.0306429483089,388.0670070197831,305.60754148053604
labeled-data,mj_17_41_11_ncb1280-R-camB,img01840.png,450.18251435864715,306.2977137843012,452.25303126994265,323.55202137843014,452.25303126994265,335.2849505424378,434.30855137204856,341.49650127632424,406.70165922144236,319.4109875558392,392.89821314613926,306.2977137843012
labeled-data,mj_17_41_11_ncb1280-R-camB,img01841.png,447.4218251435866,304.22719687300577,452.25303126994265,320.10115985960437,446.04148053605627,331.834089023612,430.85768985322284,340.1161566687939,406.0114869176772,314.5797814294831,397.03924696873014,300.77633535418
labeled-data,mj_17_41_11_ncb1280-R-camB,img01842.png,445.3513082322911,299.39599074664966,452.9432035737078,316.6502983407786,447.4218251435866,324.9323659859605,432.92820676451834,338.0456397574984,407.3918315252075,313.8896091257179,395.6589023611998,293.87461231652844
labeled-data,mj_17_41_11_ncb1280-R-camB,img01843.png,446.04148053605627,295.2549569240588,445.3513082322911,313.1994368219528,443.2807913209956,329.7635721123165,428.78717294192734,335.97512284620296,408.77217613273785,307.67805839183154,396.349074664965,291.80409540523294
labeled-data,mj_17_41_11_ncb1280-R-camB,img01844.png,443.97096362476077,294.5647846202936,446.04148053605627,311.8190922144225,443.2807913209956,327.6930552010211,431.547862156988,334.5947782386727,404.63114231014686,309.0584029993619,394.2785577536695,289.04340619017233
labeled-data,mj_17_41_11_ncb1280-R-camB,img01845.png,443.97096362476077,293.87461231652844,445.3513082322911,311.8190922144225,444.66113592852594,328.38322750478625,429.4773452456925,333.21443363114236,408.0820038289727,307.67805839183154,393.5883854499043,289.73357849393744
labeled-data,mj_17_41_11_ncb1280-R-camB,img01846.png,441.2102744097002,295.9451292278239,446.04148053605627,308.3682306955967,444.66113592852594,326.3127105934908,430.16751754945767,335.97512284620296,409.462348436503,308.3682306955967,394.96873005743464,293.87461231652844
labeled-data,mj_17_41_11_ncb1280-R-camB,img01847.png,442.59061901723044,291.80409540523294,446.73165283982144,309.74857530312704,441.2102744097002,326.3127105934908,425.3363114231016,330.4537444160817,407.3918315252075,305.60754148053604,400.490108487556,291.80409540523294
labeled-data,mj_17_41_11_ncb1280-R-camB,img01889.png,433.6183790682834,211.74410816847478,450.18251435864715,222.78686502871733,452.9432035737078,233.13944958519465,449.4923420548821,244.18220644543715,421.8854499042758,229.68858806636888,403.9409700063817,237.2804834077856
labeled-data,mj_17_41_11_ncb1280-R-camB,img01890.png,441.2102744097002,211.05393586470962,463.2957881301852,223.47703733248244,466.7466496490109,235.2099664964901,457.77440970006387,244.18220644543715,434.9987236758137,229.68858806636888,419.1247606892151,239.35100031908104
labeled-data,mj_17_41_11_ncb1280-R-camB,img01891.png,462.60561582642003,207.60307434588384,469.5073388640716,213.1244527760051,468.8171665603064,224.1672096362476,464.67613273771553,232.4492772814295,436.37906828334405,222.78686502871733,421.1952776005106,235.2099664964901
labeled-data,mj_17_41_11_ncb1280-R-camB,img01892.png,471.5778557753671,200.7013513082323,469.5073388640716,208.98341895341417,466.7466496490109,222.78686502871733,,,432.23803446075317,220.02617581365666,421.8854499042758,228.30824345883855
labeled-data,mj_17_41_11_ncb1280-R-camB,img01893.png,452.25303126994265,187.5880775366943,472.9582003828974,195.87014518187618,472.9582003828974,208.293246649649,473.6483726866626,223.47703733248244,436.37906828334405,215.88514199106572,424.64613911933645,226.2377265475431
labeled-data,mj_17_41_11_ncb1280-R-camB,img01894.png,455.0137204850033,184.8273883216337,473.6483726866626,195.17997287811102,477.0992342054883,208.293246649649,472.9582003828974,220.71634811742183,437.0692405871092,214.50479738353545,419.1247606892151,228.30824345883855
labeled-data,mj_17_41_11_ncb1280-R-camB,img01895.png,453.633375877473,180.68635449904275,475.71888959795797,193.79962827058074,477.0992342054883,208.293246649649,477.0992342054883,220.02617581365666,440.52010210593505,216.5753142948309,419.1247606892151,228.30824345883855
labeled-data,mj_17_41_11_ncb1280-R-camB,img01896.png,459.84492661135937,178.6158375877473,480.55009572431413,191.03893905552013,480.55009572431413,207.60307434588384,477.0992342054883,224.85738194001277,440.52010210593505,217.26548659859606,426.71665603063184,230.37876037013405
labeled-data,mj_17_41_11_ncb1280-R-camB,img01897.png,466.05647734524575,177.92566528398214,484.00095724313985,189.6585944479898,485.3813018506702,208.98341895341417,481.2402680280793,229.68858806636888,453.633375877473,216.5753142948309,437.0692405871092,228.30824345883855
labeled-data,mj_17_41_11_ncb1280-R-camB,img01898.png,466.7466496490109,173.7846314613912,484.00095724313985,186.8979052329292,492.28302488832173,211.05393586470962,485.3813018506702,228.9984157626037,461.91544352265487,210.3637635609445,438.44958519463955,229.68858806636888
labeled-data,mj_17_41_11_ncb1280-R-camB,img01899.png,463.98596043395037,168.9534253350351,480.55009572431413,183.44704371410336,487.4518187619657,209.67359125717934,479.85992342054897,226.9278988513082,457.77440970006387,207.60307434588384,437.0692405871092,224.85738194001277
labeled-data,mj_17_41_11_ncb1280-R-camB,img01900.png,470.8876834716019,171.0239422463306,486.7616464582005,190.34876675175497,494.35354179961723,208.293246649649,485.3813018506702,238.66082801531593,466.7466496490109,207.60307434588384,452.25303126994265,218.6458312061264
labeled-data,mj_17_41_11_ncb1280-R-camB,img01901.png,480.55009572431413,177.92566528398214,501.94543714103395,197.25048978940652,505.3962986598598,226.2377265475431,495.0437141033824,255.9151356094448,470.8876834716019,220.71634811742183,455.0137204850033,226.2377265475431
labeled-data,mj_17_41_11_ncb1280-R-camB,img01902.png,497.80440331844306,193.10945596681557,520.5800893426932,217.95565890236122,524.7211231652841,246.94289566049775,500.5650925335036,272.47927089980857,481.93044033184435,220.02617581365666,461.91544352265487,230.37876037013405
labeled-data,mj_17_41_11_ncb1280-R-camB,img01903.png,522.6506062539886,217.95565890236122,548.1869814932994,242.8018618379068,541.2852584556479,278.690821633695,508.8471601786855,292.4942677089981,504.01595405232945,242.1116895341417,472.9582003828974,245.56255105296748
labeled-data,mj_17_41_11_ncb1280-R-camB,img01904.png,546.1164645820039,249.01341257179325,559.229738353542,288.35323388640717,543.3557753669434,320.10115985960437,502.6356094447991,322.1716767708998,512.9881940012765,275.93013241863434,490.21250797702623,272.47927089980857
labeled-data,mj_17_41_11_ncb1280-R-camB,img01905.png,553.0181876196556,289.73357849393744,555.088704530951,322.861849074665,538.5245692405873,353.22943044033184,497.80440331844306,345.6375350989151,500.5650925335036,303.5370245692406,471.5778557753671,289.04340619017233
labeled-data,mj_17_41_11_ncb1280-R-camB,img01906.png,551.6378430121252,295.9451292278239,555.088704530951,328.38322750478625,541.975430759413,349.08839661774095,490.21250797702623,346.3277074026803,499.87492022973845,299.39599074664966,473.6483726866626,290.4237507977026
labeled-data,mj_17_41_11_ncb1280-R-camB,img01907.png,542.6656030631782,298.7058184428845,546.8066368857691,329.7635721123165,534.3835354179963,349.7785689215061,486.07147415443535,343.5670181876197,497.1142310146779,304.22719687300577,467.4368219527761,293.87461231652844
labeled-data,mj_17_41_11_ncb1280-R-camB,img01908.png,535.0737077217615,295.9451292278239,535.7638800255266,335.2849505424378,517.8194001276325,342.1866735800894,472.9582003828974,340.1161566687939,487.4518187619657,299.39599074664966,465.3663050414807,286.9728892788769
labeled-data,mj_17_41_11_ncb1280-R-camB,img01909.png,530.2425015954053,298.0156461391193,529.5523292916403,332.5242613273772,515.748883216337,341.49650127632424,466.05647734524575,339.42598436502874,480.55009572431413,298.0156461391193,456.39406509253365,289.04340619017233
labeled-data,mj_17_41_11_ncb1280-R-camB,img01910.png,523.3407785577538,298.0156461391193,522.6506062539886,334.5947782386727,512.2980216975113,339.42598436502874,461.2252712188897,337.35546745373324,471.5778557753671,299.39599074664966,445.3513082322911,288.35323388640717
labeled-data,mj_17_41_11_ncb1280-R-camB,img01911.png,517.8194001276325,298.0156461391193,519.889917038928,333.9046059349075,502.6356094447991,338.7358120612636,455.0137204850033,338.0456397574984,468.12699425654125,297.3254738353542,442.59061901723044,287.663061582642
labeled-data,mj_17_41_11_ncb1280-R-camB,img01912.png,514.3685386088067,304.22719687300577,511.60784939374616,335.97512284620296,496.42405871091273,337.35546745373324,456.39406509253365,333.9046059349075,463.2957881301852,300.77633535418,439.1397574984047,286.9728892788769
labeled-data,mj_17_41_11_ncb1280-R-camB,img01913.png,508.8471601786855,305.60754148053604,506.08647096362483,333.21443363114236,492.28302488832173,329.7635721123165,454.32354818123815,330.4537444160817,461.91544352265487,298.7058184428845,441.2102744097002,289.73357849393744
labeled-data,mj_17_41_11_ncb1280-R-camB,img01914.png,500.5650925335036,311.1289199106574,497.1142310146779,335.97512284620296,479.1697511167838,328.38322750478625,443.2807913209956,337.35546745373324,450.8726866624123,300.0861630504148,428.78717294192734,295.9451292278239
labeled-data,mj_17_41_11_ncb1280-R-camB,img01915.png,477.0992342054883,318.0306429483089,469.5073388640716,340.1161566687939,,,,,441.2102744097002,312.50926451818765,413.6033822590939,302.8468522654755
labeled-data,mj_17_41_11_ncb1280-R-camB,img01916.png,,,,,,,,,418.43458838544996,324.9323659859605,397.7294192724953,308.3682306955967
labeled-data,mj_17_41_11_ncb1280-R-camB,img01917.png,451.5628589661775,339.42598436502874,,,,,,,407.3918315252075,327.6930552010211,388.75717932354826,315.9601260370134
labeled-data,mj_17_41_11_ncb1280-R-camB,img01918.png,450.8726866624123,332.5242613273772,,,,,,,402.56062539885136,322.1716767708998,391.5178685386089,311.8190922144225
labeled-data,mj_17_41_11_ncb1280-R-camB,img01919.png,455.0137204850033,333.9046059349075,,,,,,,407.3918315252075,322.1716767708998,389.4473516273134,309.0584029993619
labeled-data,mj_17_41_11_ncb1280-R-camB,img01920.png,448.11199744735177,327.6930552010211,442.59061901723044,339.42598436502874,,,,,404.63114231014686,317.34047064454376,388.0670070197831,306.9878860880664
labeled-data,mj_17_41_11_ncb1280-R-camB,img01921.png,443.2807913209956,317.34047064454376,445.3513082322911,340.1161566687939,,,,,405.321314613912,316.6502983407786,387.3768347160179,304.91736917677093
labeled-data,mj_17_41_11_ncb1280-R-camB,img01922.png,441.2102744097002,311.8190922144225,443.2807913209956,331.834089023612,,,,,404.63114231014686,313.8896091257179,392.2080408423741,302.8468522654755
labeled-data,mj_17_41_11_ncb1280-R-camB,img01923.png,441.2102744097002,312.50926451818765,439.1397574984047,328.38322750478625,437.0692405871092,340.1161566687939,,,403.9409700063817,313.889609125718,394.96873005743464,300.0861630504148
labeled-data,mj_17_41_11_ncb1280-R-camB,img01924.png,437.7594128908744,311.1289199106574,437.7594128908744,322.861849074665,435.6888959795789,338.7358120612636,,,404.63114231014686,309.74857530312704,395.6589023611998,298.7058184428845
labeled-data,mj_17_41_11_ncb1280-R-camB,img01925.png,437.0692405871092,306.9878860880664,439.1397574984047,314.5797814294831,434.9987236758137,332.5242613273772,,,401.8704530950862,306.9878860880664,397.03924696873014,293.1844400127633
labeled-data,mj_17_41_11_ncb1280-R-camB,img02087.png,399.7999361837908,302.1566799617103,414.2935545628591,311.1289199106574,414.2935545628591,321.48150446713464,,,388.0670070197831,298.0156461391193,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img02088.png,402.56062539885136,303.5370245692406,414.2935545628591,308.3682306955967,417.05424377791974,318.7208152520741,,,384.6161455009574,297.3254738353542,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img02089.png,400.490108487556,296.63530153158905,410.84269304403324,306.2977137843012,417.7444160816848,315.26995373324826,,,380.4751116783664,297.3254738353542,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img02090.png,403.9409700063817,284.2122000638162,405.321314613912,292.4942677089981,407.3918315252075,304.22719687300577,414.2935545628591,314.5797814294831,383.23580089342704,299.39599074664966,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img02091.png,408.0820038289727,282.1416831525207,408.77217613273785,290.4237507977026,414.2935545628591,302.8468522654755,419.1247606892151,311.1289199106574,382.5456285896619,297.3254738353542,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img02092.png,416.36407147415457,275.2399601148692,414.2935545628591,285.59254467134656,419.8149329929803,298.7058184428845,419.8149329929803,308.3682306955967,392.2080408423741,298.7058184428845,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img02093.png,420.50510529674546,273.16944320357373,423.2657945118061,282.1416831525207,426.71665603063184,298.7058184428845,426.71665603063184,303.5370245692406,398.4195915762605,293.1844400127633,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img02094.png,424.64613911933645,278.00064932992984,428.09700063816217,291.80409540523294,430.16751754945767,304.22719687300577,,,396.349074664965,291.1139231014678,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img02095.png,423.2657945118061,279.3809939374602,427.406828334397,291.80409540523294,431.547862156988,306.2977137843012,435.6888959795789,312.50926451818765,403.9409700063817,297.3254738353542,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img02096.png,424.64613911933645,277.3104770261647,427.406828334397,293.1844400127633,432.92820676451834,304.91736917677093,438.44958519463955,313.1994368219528,404.63114231014686,298.0156461391193,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img02097.png,426.71665603063184,275.2399601148692,428.09700063816217,284.9023723675814,430.85768985322284,295.9451292278239,434.30855137204856,309.0584029993619,403.9409700063817,295.2549569240588,397.03924696873014,302.8468522654755
labeled-data,mj_17_41_11_ncb1280-R-camB,img02098.png,416.36407147415446,271.0989262922783,432.23803446075317,275.2399601148692,435.6888959795789,289.73357849393744,434.30855137204856,304.22719687300577,407.3918315252075,289.04340619017233,397.7294192724953,296.63530153158905
labeled-data,mj_17_41_11_ncb1280-R-camB,img02099.png,417.7444160816848,267.64806477345246,429.4773452456925,275.9301324186344,432.23803446075317,291.1139231014678,424.64613911933645,304.22719687300577,404.63114231014686,282.1416831525207,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img02100.png,419.8149329929803,264.88737555839197,428.7871729419272,271.7890985960434,430.85768985322284,288.35323388640717,426.71665603063184,300.77633535418,400.490108487556,282.8318554562859,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img02101.png,422.57562220804095,261.4365140395661,429.4773452456925,270.4087539885131,430.85768985322284,285.5925446713466,428.09700063816217,293.87461231652844,401.8704530950862,276.6203047223995,401.8704530950862,297.3254738353542
labeled-data,mj_17_41_11_ncb1280-R-camB,img02102.png,412.2230376515636,258.6758248245054,428.09700063816217,264.1972032546267,431.547862156988,282.8318554562859,428.09700063816217,295.2549569240588,403.2507977026165,280.0711662412253,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img02103.png,409.462348436503,252.46427409061903,428.09700063816217,259.3659971282706,429.4773452456925,278.00064932992984,431.547862156988,293.1844400127633,408.77217613273785,281.4515108487556,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img02104.png,410.1525207402681,247.63306796426292,428.78717294192734,260.05616943203574,429.4773452456925,274.549787811104,431.547862156988,295.2549569240588,412.2230376515636,276.6203047223995,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img02105.png,413.6033822590939,246.94289566049775,429.4773452456925,257.29548021697514,437.0692405871092,275.93013241863434,432.92820676451834,293.1844400127633,413.6033822590939,273.16944320357373,397.7294192724953,278.00064932992984
labeled-data,mj_17_41_11_ncb1280-R-camB,img02106.png,423.9559668155713,250.3937571793236,442.59061901723044,266.9578924696873,443.97096362476077,284.2122000638162,437.7594128908744,300.0861630504148,421.8854499042758,280.76133854499045,401.18028079132114,280.0711662412253
labeled-data,mj_17_41_11_ncb1280-R-camB,img02107.png,433.6183790682834,253.84461869814936,452.25303126994265,276.6203047223995,448.11199744735177,293.1844400127633,434.9987236758137,301.46650765794516,422.57562220804095,285.59254467134656,405.321314613912,286.2827169751117
labeled-data,mj_17_41_11_ncb1280-R-camB,img02108.png,443.2807913209956,260.7463417358009,470.8876834716019,288.35323388640717,463.98596043395037,313.1994368219528,447.4218251435866,332.5242613273772,438.44958519463955,284.9023723675814,412.2230376515636,280.0711662412253
labeled-data,mj_17_41_11_ncb1280-R-camB,img02109.png,462.60561582642003,262.8168586470964,479.1697511167838,295.9451292278239,476.40906190172313,329.0733998085514,452.9432035737078,346.3277074026803,439.8299298021699,295.9451292278239,417.7444160816848,289.04340619017233
labeled-data,mj_17_41_11_ncb1280-R-camB,img03108.png,439.1397574984047,216.5753142948309,455.7038927887685,233.13944958519465,457.0842373962987,255.2249633056797,452.9432035737078,270.4087539885131,428.78717294192734,249.70358487555842,412.2230376515636,253.1544463943842
labeled-data,mj_17_41_11_ncb1280-R-camB,img03109.png,441.90044671346527,219.3360035098915,457.77440970006387,233.13944958519465,457.77440970006387,255.9151356094448,457.0842373962988,269.0284093809828,432.23803446075317,249.70358487555842,414.2935545628591,253.84461869814936
labeled-data,mj_17_41_11_ncb1280-R-camB,img03110.png,443.2807913209956,218.6458312061264,457.0842373962988,233.82962188895982,458.46458200382904,258.6758248245054,450.8726866624123,267.64806477345246,431.547862156988,249.70358487555842,415.6738991703894,253.84461869814936
labeled-data,mj_17_41_11_ncb1280-R-camB,img03111.png,446.04148053605627,223.47703733248244,464.67613273771553,242.8018618379068,468.8171665603064,266.9578924696873,,,443.97096362476077,251.77410178685386,429.4773452456925,260.7463417358009
labeled-data,mj_17_41_11_ncb1280-R-camB,img03112.png,461.2252712188897,233.13944958519465,477.0992342054883,255.22496330567964,481.93044033184435,287.663061582642,462.60561582642003,308.3682306955967,446.04148053605627,264.1972032546267,430.85768985322284,267.64806477345246
labeled-data,mj_17_41_11_ncb1280-R-camB,img03113.png,470.8876834716019,246.94289566049775,495.0437141033824,268.3382370772176,490.9026802807914,295.2549569240588,470.19751116783675,317.34047064454376,455.0137204850033,271.0989262922783,432.23803446075317,273.16944320357373
labeled-data,mj_17_41_11_ncb1280-R-camB,img03114.png,488.832163369496,257.29548021697514,506.08647096362483,280.0711662412253,504.7061263560946,318.0306429483089,474.33854499042764,328.38322750478625,464.67613273771553,280.76133854499045,434.9987236758137,277.3104770261647
labeled-data,mj_17_41_11_ncb1280-R-camB,img03115.png,508.15698787492033,274.549787811104,524.0309508615189,313.1994368219528,511.60784939374616,341.49650127632424,477.0992342054883,341.49650127632424,476.40906190172313,295.9451292278239,446.73165283982144,289.73357849393744
labeled-data,mj_17_41_11_ncb1280-R-camB,img03116.png,522.6506062539886,290.4237507977026,535.0737077217615,328.38322750478625,510.9176770899811,355.29994735162745,475.0287172941928,350.4687412252713,477.0992342054883,302.84685226547543,452.25303126994265,298.7058184428845
labeled-data,mj_17_41_11_ncb1280-R-camB,img03117.png,524.7211231652841,295.2549569240588,535.0737077217615,333.9046059349075,512.2980216975113,352.53925813656673,471.5778557753671,349.08839661774095,468.8171665603064,300.0861630504148,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img03118.png,524.7211231652841,296.63530153158905,530.9326738991705,332.5242613273772,513.6783663050417,349.7785689215061,466.7466496490109,347.01787970644546,475.71888959795797,303.5370245692406,456.39406509253365,297.3254738353542
labeled-data,mj_17_41_11_ncb1280-R-camB,img03119.png,521.2702616464584,297.3254738353542,524.0309508615189,336.66529514996813,508.8471601786855,344.94736279515,463.2957881301852,345.6375350989151,472.26802807913225,305.60754148053604,448.80216975111694,296.63530153158905
labeled-data,mj_17_41_11_ncb1280-R-camB,img03120.png,514.3685386088067,299.39599074664966,521.2702616464584,337.35546745373324,507.46681557115517,346.3277074026803,462.60561582642003,342.1866735800894,462.60561582642003,309.0584029993619,441.2102744097002,299.39599074664966
labeled-data,mj_17_41_11_ncb1280-R-camB,img03121.png,515.748883216337,298.0156461391193,519.889917038928,337.35546745373324,506.77664326739,342.1866735800894,461.91544352265487,343.5670181876197,463.2957881301852,309.74857530312704,442.59061901723044,297.3254738353542
labeled-data,mj_17_41_11_ncb1280-R-camB,img03122.png,512.9881940012765,304.22719687300577,514.3685386088067,336.66529514996813,503.3257817485643,338.7358120612636,459.84492661135937,338.0456397574984,461.91544352265487,306.9878860880664,439.8299298021699,295.2549569240588
labeled-data,mj_17_41_11_ncb1280-R-camB,img03133.png,438.44958519463955,317.34047064454376,439.8299298021699,335.2849505424378,428.09700063816217,340.8063289725591,,,403.2507977026165,315.26995373324826,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img03134.png,443.2807913209956,316.6502983407786,441.90044671346527,335.2849505424378,,,,,407.3918315252075,312.50926451818765,392.89821314613926,298.0156461391193
labeled-data,mj_17_41_11_ncb1280-R-camB,img03135.png,440.52010210593505,314.5797814294831,439.1397574984047,332.5242613273772,,,,,402.56062539885136,313.1994368219528,395.6589023611998,297.3254738353542
labeled-data,mj_17_41_11_ncb1280-R-camB,img03136.png,439.8299298021699,315.9601260370134,441.90044671346527,331.14391671984686,437.7594128908744,341.49650127632424,403.9409700063817,312.50926451818765,396.349074664965,293.1844400127633,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img03137.png,437.7594128908744,314.5797814294831,441.2102744097002,330.4537444160817,437.0692405871092,336.66529514996813,423.2657945118061,340.8063289725591,403.9409700063817,306.2977137843012,394.96873005743464,293.1844400127633
labeled-data,mj_17_41_11_ncb1280-R-camB,img03138.png,438.44958519463955,313.1994368219528,442.59061901723044,327.6930552010211,439.1397574984047,340.1161566687939,408.77217613273785,314.5797814294831,399.7999361837908,295.9451292278239,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img03139.png,432.23803446075317,306.2977137843012,439.8299298021699,316.6502983407786,439.1397574984047,329.7635721123165,437.7594128908744,336.66529514996813,412.2230376515636,314.5797814294831,403.2507977026165,297.3254738353542
labeled-data,mj_17_41_11_ncb1280-R-camB,img03140.png,429.4773452456925,304.91736917677093,440.52010210593505,317.34047064454376,437.0692405871092,326.3127105934908,434.30855137204856,334.5947782386727,411.5328653477984,313.1994368219528,401.8704530950862,298.0156461391193
labeled-data,mj_17_41_11_ncb1280-R-camB,img03141.png,423.2657945118061,301.46650765794516,429.4773452456925,310.4387476068922,430.16751754945767,322.1716767708998,431.547862156988,330.4537444160817,403.2507977026165,310.4387476068922,399.10976388002564,295.2549569240588
labeled-data,mj_17_41_11_ncb1280-R-camB,img03142.png,419.1247606892151,301.46650765794516,421.1952776005106,311.1289199106574,420.50510529674546,314.5797814294831,410.84269304403324,324.2421936821953,403.2507977026165,308.3682306955967,397.7294192724953,295.2549569240588
labeled-data,mj_17_41_11_ncb1280-R-camB,img03143.png,415.6738991703894,304.22719687300577,417.05424377791974,308.3682306955967,419.1247606892151,313.1994368219528,413.6033822590939,320.10115985960437,400.490108487556,304.22719687300577,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img03144.png,410.1525207402681,302.1566799617103,,,,,,,388.75717932354826,302.8468522654755,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img03145.png,401.18028079132114,306.2977137843012,,,,,,,383.23580089342704,302.1566799617103,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img03146.png,392.2080408423741,310.4387476068922,,,,,,,379.7849393746012,303.5370245692406,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img03147.png,397.7294192724953,312.50926451818765,,,,,,,374.95373324824516,303.5370245692406,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img05034.png,412.91320995532874,308.3682306955967,411.5328653477984,318.7208152520741,419.1247606892151,324.2421936821953,,,383.9259731971922,308.3682306955967,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img05035.png,410.1525207402681,304.22719687300577,412.2230376515636,311.8190922144225,412.91320995532874,318.7208152520741,,,379.7849393746012,305.60754148053604,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img05036.png,410.1525207402681,302.8468522654755,417.05424377791974,313.1994368219528,414.2935545628591,320.79133216336953,,,383.23580089342704,309.0584029993619,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img05037.png,410.1525207402681,302.1566799617103,417.05424377791974,313.1994368219528,417.7444160816848,322.861849074665,,,384.6161455009574,310.4387476068922,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img05038.png,412.2230376515636,298.7058184428845,418.43458838544996,316.6502983407786,419.1247606892151,322.1716767708998,,,387.3768347160179,306.9878860880664,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img05039.png,411.5328653477984,298.0156461391193,418.43458838544996,309.0584029993619,421.1952776005106,322.1716767708998,,,388.75717932354826,306.9878860880664,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img05040.png,410.1525207402681,295.2549569240588,417.7444160816848,307.67805839183154,421.8854499042758,318.7208152520741,,,390.1375239310786,306.9878860880664,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img05041.png,417.7444160816848,295.9451292278239,422.57562220804095,308.3682306955967,425.3363114231016,317.34047064454376,,,393.5883854499043,306.9878860880664,,
labeled-data,mj_17_41_11_ncb1280-R-camB,img05042.png,421.8854499042758,291.1139231014678,420.50510529674546,304.91736917677093,423.9559668155713,311.8190922144225,423.9559668155713,320.79133216336953,399.7999361837908,303.5370245692406,,
